Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
2716743003 STOP SHOPOP   #090,8/13/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/13/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/13/2018,2 kVAh,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/14/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/14/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/14/2018,2 kVAh,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/15/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/15/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/15/2018,2 kVAh,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/16/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/16/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/16/2018,2 kVAh,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/17/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/17/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/17/2018,2 kVAh,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/18/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/18/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/18/2018,2 kVAh,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/19/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/19/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/19/2018,2 kVAh,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2716743003 STOP SHOPOP   #090,8/20/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
