Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
505275024,9/6/2018,0032830890 1 kWh,kWh,1071.9,1087.74,1087.38,1136.34,1223.1,1246.14,1325.7,1422,1490.4,1558.26,1587.6,1586.16,1580.76,1597.5,1564.56,1421.28,1337.4,1292.94,1274.4,1260.54,1222.38,1180.62,1086.66,1065.24
505275024,9/6/2018,0032830890 1 Power Factor,Power Factor,0.834617,0.83456,0.83703,0.838364,0.846537,0.851821,0.86129,0.874056,0.880595,0.883654,0.884667,0.885771,0.883592,0.884218,0.87972,0.866934,0.861736,0.856481,0.856102,0.852664,0.853061,0.8487,0.839126,0.83842
505275024,9/6/2018,0032830890 2,kVARh,707.4,718.02,710.82,738.18,769.14,766.26,781.74,790.02,801.9,825.48,836.64,831.06,837.72,843.84,845.46,816.84,787.32,779.22,769.32,772.38,747.72,735.66,704.16,692.46
505275024,9/7/2018,0032830890 1 kWh,kWh,1063.98,1063.62,1075.5,1105.56,1163.34,1153.44,1195.38,1233.36,1256.76,1279.26,1286.46,1285.74,1291.32,1289.7,1232.28,1205.64,1124.1,1076.22,1028.16,894.78,849.78,823.68,792.72,799.2
505275024,9/7/2018,0032830890 1 Power Factor,Power Factor,0.837609,0.839148,0.840348,0.838445,0.845243,0.849525,0.85552,0.861834,0.867993,0.872557,0.87211,0.871946,0.872892,0.870751,0.865262,0.862491,0.850921,0.841889,0.85524,0.86031,0.859327,0.855518,0.853897,0.854424
505275024,9/7/2018,0032830890 2,kVARh,693.9,689.4,693.72,718.38,735.48,716.22,723.42,725.76,718.92,716.22,721.8,721.98,721.8,728.28,713.88,707.4,693.9,689.76,624.24,530.1,505.8,498.42,483.12,486
505275024,9/8/2018,0032830890 1 kWh,kWh,780.48,779.76,777.42,844.02,929.52,865.26,847.08,877.86,869.22,864.72,873.9,887.76,887.58,864.72,863.64,850.86,838.08,736.92,717.3,676.98,666.18,661.32,648.72,657.18
505275024,9/8/2018,0032830890 1 Power Factor,Power Factor,0.852962,0.85366,0.852794,0.845607,0.83542,0.841491,0.839184,0.834209,0.832374,0.84021,0.843197,0.842001,0.84128,0.838398,0.838105,0.836294,0.834005,0.849163,0.862775,0.868941,0.864587,0.867372,0.862543,0.86607
505275024,9/8/2018,0032830890 2,kVARh,477.54,475.74,476.1,533.34,611.1,555.66,549.54,580.32,578.88,558.54,557.1,568.8,570.42,562.68,562.32,558.36,554.94,458.46,420.48,385.56,387.18,379.44,380.52,379.26
505275024,9/9/2018,0032830890 1 kWh,kWh,650.52,649.62,642.78,653.76,680.04,684.18,677.34,677.34,690.66,665.64,703.44,712.98,769.32,764.1,767.16,750.96,743.22,637.2,651.24,658.62,638.1,634.68,624.06,621.9
505275024,9/9/2018,0032830890 1 Power Factor,Power Factor,0.866083,0.864624,0.863673,0.86265,0.858248,0.858337,0.857373,0.856759,0.865278,0.862672,0.868504,0.861198,0.852857,0.844915,0.84491,0.850753,0.850593,0.871265,0.876991,0.877772,0.86987,0.869495,0.86804,0.865345
505275024,9/9/2018,0032830890 2,kVARh,375.48,377.46,375.12,383.4,406.62,408.96,406.62,407.7,400.14,390.24,401.4,421.56,470.88,484.2,486.72,464.58,460.08,358.92,356.76,359.46,361.8,360.54,356.94,360.18
505275024,9/10/2018,0032830890 1 kWh,kWh,620.46,619.38,629.82,642.24,689.76,749.52,805.86,824.04,857.7,899.82,920.88,922.14,916.56,925.38,880.38,818.1,794.34,764.64,765.72,756.72,730.08,702.36,659.34,625.32
505275024,9/10/2018,0032830890 1 Power Factor,Power Factor,0.861787,0.861721,0.86294,0.861506,0.861032,0.879411,0.889236,0.892995,0.901901,0.906988,0.908244,0.905047,0.90441,0.902944,0.900693,0.894552,0.889485,0.885062,0.884145,0.879846,0.876005,0.870996,0.875294,0.870287
505275024,9/10/2018,0032830890 2,kVARh,365.22,364.68,368.82,378.54,407.34,405.36,414.54,415.26,410.76,417.78,424.26,433.26,432.36,440.46,424.62,408.78,408.06,402.12,404.64,408.78,401.94,396.18,364.32,353.88
505275024,9/11/2018,0032830890 1 kWh,kWh,628.74,624.42,619.02,647.82,682.02,735.66,775.44,839.7,883.98,962.82,1018.44,1210.5,1221.84,1211.22,1221.48,1189.62,1149.48,1137.78,1047.96,1013.4,990.9,974.34,894.96,871.56
505275024,9/11/2018,0032830890 1 Power Factor,Power Factor,0.869109,0.874085,0.870915,0.869095,0.865985,0.880149,0.888296,0.894465,0.903961,0.905957,0.902359,0.88615,0.879194,0.876474,0.8718,0.866479,0.861646,0.857774,0.857701,0.854175,0.850593,0.847509,0.844692,0.841718
505275024,9/11/2018,0032830890 2,kVARh,357.84,347.04,349.2,369,393.84,396.54,400.86,419.58,417.96,450.36,486.72,633.06,662.22,665.28,686.34,685.26,676.98,681.84,628.2,616.86,612.54,610.2,567.18,559.44
505275024,9/12/2018,0032830890 1 kWh,kWh,873.54,844.56,852.3,925.2,1042.2,1084.86,1152.54,1219.32,1267.2,1318.32,1326.78,1312.56,1300.86,1301.76,1264.14,1222.02,1171.62,1069.92,1073.52,1097.46,1050.3,810.18,762.12,750.6
505275024,9/12/2018,0032830890 1 Power Factor,Power Factor,0.839206,0.839785,0.84053,0.838914,0.84559,0.852819,0.862647,0.869645,0.874312,0.881175,0.882676,0.880248,0.879171,0.876143,0.871095,0.865231,0.858261,0.853488,0.857831,0.855278,0.856593,0.86316,0.860744,0.856149
505275024,9/12/2018,0032830890 2,kVARh,566.46,546.3,549.54,600.12,657.9,664.02,675.54,692.1,703.44,707.04,706.5,707.58,705.06,716.22,712.62,707.94,700.56,653.4,643.14,664.92,632.7,474.3,450.72,453.06
505275024,9/13/2018,0032830890 1 kWh,kWh,724.68,729.36,731.52,825.3,883.26,880.2,919.8,1137.78,1239.84,1278.72,1313.64,1299.06,1319.94,1279.62,1254.96,1222.56,1187.82,1143.72,1144.98,1127.52,1074.78,843.3,798.84,776.34
505275024,9/13/2018,0032830890 1 Power Factor,Power Factor,0.855991,0.856308,0.857099,0.853168,0.853559,0.869192,0.877097,0.879067,0.877416,0.881768,0.885079,0.880364,0.880394,0.879011,0.873958,0.868529,0.861406,0.854838,0.859424,0.853404,0.856148,0.864066,0.863307,0.857595
505275024,9/13/2018,0032830890 2,kVARh,437.76,439.92,439.74,504.72,539.28,500.58,503.28,617.22,677.88,684,690.84,699.84,711,694.08,697.86,697.68,700.2,694.26,681.12,688.68,648.72,491.76,466.92,465.48
505275024,9/14/2018,0032830890 1 kWh,kWh,767.16,749.7,749.88,869.58,1024.2,1068.12,1089.9,1168.38,1198.62,1226.7,1238.4,1271.52,1292.76,1306.8,1268.28,1194.3,1164.24,1130.4,1110.6,1096.02,1038.06,808.56,756.72,736.2
505275024,9/14/2018,0032830890 1 Power Factor,Power Factor,0.856656,0.856035,0.857666,0.847771,0.844759,0.852699,0.860529,0.869562,0.874123,0.879086,0.880382,0.88119,0.881845,0.877638,0.871425,0.863899,0.856419,0.852833,0.853791,0.849359,0.84835,0.85901,0.857821,0.858549
505275024,9/14/2018,0032830890 2,kVARh,462.06,452.7,449.64,544.86,648.9,654.3,645.12,663.3,666,665.1,667.08,682.2,691.2,713.7,713.7,696.24,701.82,692.1,677.16,681.12,647.82,482.4,453.42,439.74
505275024,9/15/2018,0032830890 1 kWh,kWh,742.5,738.9,744.12,824.94,931.68,927.36,917.28,929.34,931.86,973.98,1008.54,1034.64,1031.22,1035.36,1048.86,1037.16,1026,874.08,866.34,845.64,796.32,783.72,760.86,758.52
505275024,9/15/2018,0032830890 1 Power Factor,Power Factor,0.859595,0.860537,0.86011,0.847672,0.839896,0.840631,0.836813,0.84096,0.841804,0.842698,0.846494,0.849093,0.849225,0.849519,0.85047,0.848275,0.845082,0.85594,0.862001,0.858188,0.864804,0.864873,0.861737,0.858043
505275024,9/15/2018,0032830890 2,kVARh,441.36,437.4,441.36,517.14,602.1,597.42,600.12,597.96,597.42,622.26,634.32,643.68,641.16,642.96,648.72,647.46,649.08,528.3,509.4,505.8,462.42,454.86,448.02,453.96
505275024,9/16/2018,0032830890 1 kWh,kWh,743.04,737.28,735.48,819,918.18,911.16,901.62,919.62,941.94,985.32,1017.36,1044.36,1074.24,1070.82,1065.78,1087.92,1095.12,919.98,879.66,861.48,821.88,796.68,777.42,795.42
