Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
420574014,9/6/2018,891971602 1 kWh,kWh,653.184,660.744,653.508,653.292,660.204,682.236,761.508,848.88,912.816,959.148,977.508,976.104,975.456,978.372,961.524,890.892,808.488,726.084,700.164,676.62,660.744,637.632,631.152,620.892
420574014,9/6/2018,891971602 1 Power Factor,Power Factor,0.849632,0.849773,0.849176,0.851996,0.85283,0.854425,0.860907,0.880212,0.893039,0.896091,0.897824,0.897421,0.895377,0.895035,0.891358,0.875243,0.86426,0.853404,0.845015,0.849149,0.835789,0.830414,0.831589,0.836156
420574014,9/6/2018,891971602 2,kVARh,405.432,409.86,406.404,401.436,404.244,414.828,449.28,457.38,459.864,475.092,479.412,479.844,485.136,487.512,488.916,491.724,470.34,443.34,443.016,420.876,433.944,427.788,421.524,407.268
420574014,9/6/2018,891971602 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420574014,9/6/2018,891971602 4,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420574014,9/7/2018,891971602 1 kWh,kWh,616.032,617.652,609.012,597.564,584.172,593.46,659.772,735.588,772.2,783.756,782.568,779.436,772.632,770.904,762.156,729.648,672.516,634.392,612.252,598.86,576.504,552.744,549.936,547.56
420574014,9/7/2018,891971602 1 Power Factor,Power Factor,0.835388,0.839201,0.834044,0.832708,0.830501,0.822148,0.834534,0.855504,0.864897,0.868593,0.868267,0.86736,0.86539,0.863196,0.861603,0.85366,0.841272,0.828089,0.821928,0.817465,0.806694,0.808278,0.814182,0.81293
420574014,9/7/2018,891971602 2,kVARh,405.324,400.248,402.84,397.332,391.716,411.048,435.132,444.96,448.092,447.12,447.12,447.228,447.336,450.792,448.956,444.852,432.108,429.408,424.224,421.956,422.28,402.732,392.148,392.256
420574014,9/7/2018,891971602 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420574014,9/7/2018,891971602 4,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420574014,9/8/2018,891971602 1 kWh,kWh,543.672,548.64,541.512,534.816,528.12,524.448,541.836,539.784,543.456,543.672,548.532,540.864,551.88,552.636,553.716,541.188,538.164,493.452,482.436,503.496,478.224,465.912,465.588,459.324
420574014,9/8/2018,891971602 1 Power Factor,Power Factor,0.812791,0.814153,0.809378,0.80644,0.805518,0.802119,0.805947,0.811032,0.812368,0.807426,0.806974,0.810983,0.812759,0.807865,0.814755,0.804313,0.805344,0.823387,0.8283,0.825482,0.825004,0.827717,0.831408,0.829303
420574014,9/8/2018,891971602 2,kVARh,389.664,391.284,392.904,392.148,388.476,390.42,397.98,389.34,390.096,397.224,401.436,390.204,395.604,403.164,393.984,399.816,396.144,341.28,327.456,345.816,328.32,316.764,312.552,310.176
420574014,9/8/2018,891971602 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420574014,9/8/2018,891971602 4,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420574014,9/9/2018,891971602 1 kWh,kWh,456.408,454.356,419.58,446.688,446.58,424.44,435.456,439.992,441.612,447.552,462.564,462.888,462.024,472.932,479.088,492.588,485.676,464.616,465.804,464.94,460.404,457.056,458.46,446.148
420574014,9/9/2018,891971602 1 Power Factor,Power Factor,0.830601,0.830407,0.83313,0.825602,0.829497,0.830044,0.822129,0.822632,0.824284,0.828979,0.829538,0.830181,0.830904,0.832261,0.831398,0.827094,0.829976,0.834521,0.838075,0.839193,0.833885,0.830741,0.832234,0.828878
420574014,9/9/2018,891971602 2,kVARh,306.828,305.748,278.532,306.396,301.968,285.336,302.616,305.1,304.02,303.372,312.768,311.796,310.392,316.548,321.3,336.312,327.132,308.124,304.128,302.508,305.64,307.26,306.288,301.968
420574014,9/9/2018,891971602 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420574014,9/9/2018,891971602 4,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420574014,9/10/2018,891971602 1 kWh,kWh,430.272,451.116,446.472,444.528,424.872,475.848,551.556,635.688,679.86,714.852,741.744,765.828,753.948,755.676,751.14,707.832,639.252,597.672,542.268,512.244,495.72,485.568,482.976,499.824
420574014,9/10/2018,891971602 1 Power Factor,Power Factor,0.830187,0.825936,0.824267,0.822638,0.834085,0.830208,0.850716,0.879673,0.893375,0.894339,0.890714,0.868974,0.867713,0.867346,0.864468,0.851075,0.833287,0.822093,0.837541,0.838514,0.827158,0.823809,0.831686,0.828913
420574014,9/10/2018,891971602 2,kVARh,289.116,308.664,307.584,307.908,281.016,320.112,341.388,343.548,342.252,358.02,379.188,436.104,431.892,433.62,436.752,436.212,424.008,413.856,354.996,334.368,338.04,335.88,323.352,339.228
420574014,9/10/2018,891971602 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
