Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
5334750001 CLEMENTS MARKET,7/20/2018,1 kWh,kWh,140.784000,148.272000,146.448000,146.640000,160.464000,159.648000,199.632000,205.920000,209.808000,235.392000,247.056000,274.320000,306.576000,287.856000,308.688000,286.368000,286.032000,283.200000,254.976000,222.144000,190.416000,173.664000,155.088000,151.104000
5334750001 CLEMENTS MARKET,7/20/2018,1 Power Factor,Power Factor,73.824429,74.093500,73.877425,73.277454,73.683367,77.887994,80.925719,79.021301,80.850499,80.385263,82.078154,82.178929,82.168311,81.516734,81.004473,81.270577,81.919761,82.610769,80.465779,76.936651,77.449113,76.199958,71.478928,73.503992
5334750001 CLEMENTS MARKET,7/20/2018,2,kVAh,190.800000,200.160000,198.240000,200.112000,217.728000,204.816000,246.672000,260.592000,259.488000,292.896000,301.056000,333.792000,373.008000,353.136000,381.072000,352.368000,349.152000,342.816000,316.800000,288.768000,245.760000,227.904000,217.056000,205.776000
5334750001 CLEMENTS MARKET,7/21/2018,1 kWh,kWh,141.504000,143.184000,142.752000,140.592000,152.640000,149.376000,186.528000,214.368000,203.904000,247.824000,262.608000,278.064000,281.760000,264.432000,273.360000,275.712000,269.472000,257.952000,235.344000,201.792000,203.952000,190.176000,152.208000,148.320000
5334750001 CLEMENTS MARKET,7/21/2018,1 Power Factor,Power Factor,74.766260,73.748610,73.181476,73.463018,73.102097,76.384310,80.697060,80.283582,83.044354,83.543719,82.868372,81.850033,81.483795,81.009124,80.667650,80.840362,80.767153,81.577323,78.711726,76.962931,78.062940,76.316559,71.728088,72.444792
5334750001 CLEMENTS MARKET,7/21/2018,2,kVAh,189.408000,194.208000,195.120000,191.376000,208.656000,195.216000,231.264000,267.072000,245.520000,296.640000,317.136000,339.744000,345.696000,326.448000,338.880000,341.040000,333.648000,316.224000,298.944000,262.272000,261.264000,249.120000,212.352000,204.960000
5334750001 CLEMENTS MARKET,7/22/2018,1 kWh,kWh,138.048000,145.152000,146.880000,149.568000,162.528000,147.312000,197.616000,219.216000,234.864000,247.728000,246.912000,253.104000,271.968000,271.152000,280.368000,276.144000,269.472000,267.360000,225.024000,218.064000,199.392000,187.152000,158.976000,157.392000
5334750001 CLEMENTS MARKET,7/22/2018,1 Power Factor,Power Factor,73.647463,73.617310,73.068509,73.023426,74.058025,75.706494,78.896414,77.841934,82.171486,80.869940,81.526736,81.528749,81.258055,81.499274,80.135692,80.507962,80.765859,81.338929,80.476678,79.236954,77.922359,76.515872,72.357273,72.894166
5334750001 CLEMENTS MARKET,7/22/2018,2,kVAh,187.584000,197.136000,201.072000,204.816000,219.408000,194.544000,250.560000,281.616000,285.792000,306.336000,302.880000,310.464000,334.800000,332.736000,349.872000,342.960000,333.648000,328.704000,279.744000,275.280000,255.792000,244.560000,219.840000,215.952000
5334750001 CLEMENTS MARKET,7/23/2018,1 kWh,kWh,146.640000,158.208000,155.760000,154.656000,170.352000,160.032000,212.400000,239.568000,258.336000,276.288000,289.152000,291.168000,299.568000,311.760000,309.264000,304.560000,308.160000,298.944000,284.208000,241.584000,230.976000,197.856000,168.384000,154.560000
5334750001 CLEMENTS MARKET,7/23/2018,1 Power Factor,Power Factor,73.981924,73.525081,73.933429,74.173636,74.742072,76.965603,79.839152,80.144122,82.350716,81.564284,81.822219,81.481259,82.123575,81.302331,80.961382,80.931241,81.832319,82.859419,81.211085,77.843464,77.680816,76.786713,72.442644,73.528727
5334750001 CLEMENTS MARKET,7/23/2018,2,kVAh,198.240000,215.232000,210.624000,208.512000,227.856000,207.936000,265.824000,298.800000,313.776000,338.832000,353.568000,357.408000,364.944000,383.472000,381.984000,376.320000,376.560000,360.768000,349.968000,310.224000,297.264000,257.664000,232.416000,210.240000
5334750001 CLEMENTS MARKET,7/24/2018,1 kWh,kWh,150.960000,157.968000,151.824000,157.104000,165.168000,165.024000,233.712000,247.632000,260.688000,291.744000,290.448000,298.464000,318.720000,305.184000,316.512000,307.152000,299.952000,296.736000,259.632000,229.392000,224.112000,211.440000,179.136000,166.176000
5334750001 CLEMENTS MARKET,7/24/2018,1 Power Factor,Power Factor,74.405741,72.966182,73.570141,73.657504,74.507538,77.979230,82.323692,81.659024,82.644314,81.780711,81.815194,81.795422,82.721678,82.129928,82.097300,82.081555,82.073551,82.570303,79.772713,77.738594,78.432129,77.121008,73.447321,72.796096
5334750001 CLEMENTS MARKET,7/24/2018,2,kVAh,202.992000,216.528000,206.400000,213.216000,221.664000,211.632000,283.584000,303.312000,315.456000,356.736000,355.104000,364.896000,385.296000,371.616000,385.536000,374.208000,365.472000,359.376000,325.296000,295.056000,285.696000,274.176000,243.888000,228.288000
5334750001 CLEMENTS MARKET,7/25/2018,1 kWh,kWh,151.296000,160.320000,173.472000,175.920000,179.568000,172.368000,237.552000,238.224000,270.144000,294.768000,293.664000,299.760000,310.464000,297.168000,301.584000,294.144000,286.560000,280.224000,246.624000,224.880000,215.760000,200.592000,166.320000,162.000000
5334750001 CLEMENTS MARKET,7/25/2018,1 Power Factor,Power Factor,74.766630,73.378651,74.416107,74.680289,75.188187,77.022247,81.306889,79.936821,83.021773,82.175132,82.465753,82.169780,82.935280,82.449755,81.809885,81.450409,81.880637,82.777144,78.711918,77.744733,78.067651,76.698044,73.150431,73.036369
5334750001 CLEMENTS MARKET,7/25/2018,2,kVAh,202.416000,218.544000,233.088000,235.584000,238.752000,223.824000,292.176000,297.984000,325.392000,358.704000,356.160000,364.800000,374.352000,360.432000,368.640000,361.152000,349.968000,338.448000,313.344000,289.296000,276.336000,261.552000,227.472000,221.856000
5334750001 CLEMENTS MARKET,7/26/2018,1 kWh,kWh,149.088000,162.192000,163.488000,156.096000,180.192000,167.280000,218.784000,251.808000,264.192000,294.384000,294.096000,304.800000,317.568000,303.936000,320.928000,311.568000,303.600000,300.048000,289.488000,241.152000,228.432000,195.504000,165.168000,155.232000
5334750001 CLEMENTS MARKET,7/26/2018,1 Power Factor,Power Factor,74.815363,73.568839,74.122911,74.354641,74.908918,77.119144,79.648708,80.312919,83.646678,82.372772,82.685580,82.221122,82.614647,82.611079,82.290153,81.613941,82.016824,82.418154,81.198633,78.684322,78.226405,76.814020,72.705853,72.721948
5334750001 CLEMENTS MARKET,7/26/2018,2,kVAh,199.344000,220.560000,220.464000,209.952000,240.480000,216.912000,274.848000,313.248000,315.840000,357.360000,355.728000,370.704000,384.384000,367.920000,390.000000,381.744000,370.176000,364.080000,356.544000,306.240000,291.936000,254.592000,227.232000,213.456000
5334750001 CLEMENTS MARKET,7/27/2018,1 kWh,kWh,148.032000,159.456000,158.544000,156.528000,170.496000,176.976000,221.232000,223.392000,240.336000,259.488000,287.760000,294.720000,315.456000,313.392000,323.760000,316.512000,305.328000,301.440000,268.512000,233.664000,224.736000,198.288000,187.344000,165.360000
5334750001 CLEMENTS MARKET,7/27/2018,1 Power Factor,Power Factor,74.378075,73.510835,73.766783,74.374983,75.260321,79.876357,80.760660,79.591222,81.593787,80.246137,81.672680,81.876331,82.366809,81.915016,81.698802,81.768186,82.203991,82.305999,79.768783,77.803794,77.973358,76.791199,73.346508,73.537333
5334750001 CLEMENTS MARKET,7/27/2018,2,kVAh,199.104000,217.056000,214.896000,210.480000,226.512000,220.944000,273.936000,280.752000,294.960000,323.520000,352.272000,359.952000,382.992000,382.560000,396.288000,387.072000,371.424000,366.192000,336.480000,300.384000,288.144000,258.240000,255.456000,224.976000
5334750001 CLEMENTS MARKET,7/28/2018,1 kWh,kWh,163.536000,179.136000,168.816000,160.560000,171.216000,177.264000,219.456000,231.648000,246.672000,281.232000,290.016000,296.304000,309.168000,300.960000,305.856000,304.128000,284.256000,273.072000,241.200000,228.432000,214.752000,197.280000,165.696000,152.208000
5334750001 CLEMENTS MARKET,7/28/2018,1 Power Factor,Power Factor,74.886837,73.935859,73.880031,73.184195,73.227640,78.451102,79.970058,79.401648,81.823039,81.591963,82.134620,81.814939,82.388473,82.449769,82.059783,81.860156,81.099717,81.881884,78.657389,78.031567,77.909002,76.090271,72.698705,72.857274
5334750001 CLEMENTS MARKET,7/28/2018,2,kVAh,218.640000,242.304000,228.480000,219.408000,233.808000,225.264000,274.416000,291.696000,301.392000,344.592000,353.136000,362.160000,375.264000,365.088000,372.720000,371.520000,350.496000,333.504000,306.672000,292.800000,275.616000,259.296000,228.000000,208.944000
5334750001 CLEMENTS MARKET,7/29/2018,1 kWh,kWh,146.928000,153.168000,153.792000,152.592000,161.520000,155.808000,203.712000,215.520000,219.024000,249.648000,259.680000,268.656000,282.768000,288.768000,296.544000,296.400000,289.056000,283.152000,237.360000,222.240000,202.032000,182.016000,158.064000,151.200000
