Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
7604191001 TOWN OF EAST LONGMEA,1/1/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
7604191001 TOWN OF EAST LONGMEA,1/2/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
7604191001 TOWN OF EAST LONGMEA,1/3/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
7604191001 TOWN OF EAST LONGMEA,1/4/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
7604191001 TOWN OF EAST LONGMEA,1/5/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
7604191001 TOWN OF EAST LONGMEA,1/6/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
7604191001 TOWN OF EAST LONGMEA,1/7/2019,1 kWh,kWh,,,,,,,,,,,199.08,197.46,198.0,167.04,146.88,123.66,110.88,106.02,102.24,95.76,86.04,72.9,65.34,66.78
7604191001 TOWN OF EAST LONGMEA,1/8/2019,1 kWh,kWh,65.88,66.6,65.34,67.68,74.52,99.0,114.12,180.54,186.12,185.58,201.6,198.9,202.68,171.18,139.5,126.36,118.44,109.62,103.86,95.4,86.58,76.86,68.76,70.2
7604191001 TOWN OF EAST LONGMEA,1/9/2019,1 kWh,kWh,69.3,69.84,69.3,70.92,78.84,96.3,115.02,179.64,188.82,182.88,193.5,191.52,208.98,174.06,144.9,125.64,109.26,106.92,99.9,88.56,81.18,74.16,68.58,66.6
7604191001 TOWN OF EAST LONGMEA,1/10/2019,1 kWh,kWh,66.42,67.86,66.06,67.14,74.52,96.66,112.86,176.22,184.32,185.94,207.18,198.72,195.66,162.72,144.9,124.02,104.22,102.24,99.36,92.52,80.64,72.0,65.7,65.52
7604191001 TOWN OF EAST LONGMEA,1/11/2019,1 kWh,kWh,66.78,66.78,65.52,67.68,76.32,92.7,112.32,173.16,185.58,191.88,183.24,189.18,199.44,165.6,132.48,119.7,110.16,106.56,100.62,87.66,80.64,72.0,66.96,67.14
7604191001 TOWN OF EAST LONGMEA,1/12/2019,1 kWh,kWh,66.96,68.94,67.32,67.32,70.92,91.44,93.78,91.44,106.2,117.0,100.08,97.38,95.4,95.04,82.98,84.42,86.58,89.46,88.2,79.74,74.7,72.72,68.94,68.4
7604191001 TOWN OF EAST LONGMEA,1/13/2019,1 kWh,kWh,67.5,68.94,68.04,68.04,71.28,90.72,94.5,89.64,87.48,88.74,87.66,88.92,94.86,91.62,79.74,81.0,79.74,85.86,78.84,74.34,73.8,70.02,68.04,66.78
7604191001 TOWN OF EAST LONGMEA,1/14/2019,1 kWh,kWh,66.6,68.94,66.42,68.22,76.86,93.96,114.66,185.4,188.64,199.26,197.46,208.8,194.94,162.54,144.18,126.72,111.42,108.0,105.12,94.86,84.24,72.9,65.7,66.06
7604191001 TOWN OF EAST LONGMEA,1/15/2019,1 kWh,kWh,66.42,66.78,65.7,68.58,75.24,94.5,113.22,178.02,187.74,185.76,201.78,188.64,207.18,172.08,139.86,121.86,115.2,111.42,104.76,93.06,84.96,74.88,65.34,65.52
7604191001 TOWN OF EAST LONGMEA,1/16/2019,1 kWh,kWh,65.88,66.6,65.52,66.42,76.32,92.16,113.58,182.88,192.06,194.22,193.14,193.86,204.3,174.78,154.62,133.38,118.62,108.72,100.08,92.52,82.26,74.16,64.98,64.8
7604191001 TOWN OF EAST LONGMEA,1/17/2019,1 kWh,kWh,66.06,65.88,64.98,66.24,75.42,95.94,114.12,184.14,188.82,191.88,194.94,201.78,196.74,169.56,149.94,130.86,117.9,114.66,102.42,90.9,82.98,73.44,65.16,65.34
7604191001 TOWN OF EAST LONGMEA,1/18/2019,1 kWh,kWh,65.16,67.5,65.16,66.6,75.96,92.52,113.94,156.96,163.8,163.98,163.26,158.76,142.92,139.5,121.86,107.1,97.92,86.76,81.72,56.34,48.06,46.26,54.0,66.24
7604191001 TOWN OF EAST LONGMEA,1/19/2019,1 kWh,kWh,68.22,66.42,64.62,64.26,70.02,88.2,91.26,86.4,92.52,92.16,91.8,92.52,90.72,88.2,78.66,77.76,79.74,85.14,86.4,77.22,71.82,71.46,67.32,64.8
7604191001 TOWN OF EAST LONGMEA,1/20/2019,1 kWh,kWh,64.98,67.5,65.52,64.98,69.48,88.92,91.44,87.66,85.68,84.96,84.6,85.5,83.88,81.72,72.0,70.02,70.56,76.5,70.02,65.16,64.98,66.06,65.34,65.52
