Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
0234607035 JORDAN'S FURNITUREE,10/11/2017,1 kWh,kWh,9.28,9.28,9.32,9.28,9.24,9.68,72.88,98.36,96.0,84.12,104.08,84.0,109.88,80.68,112.64,81.72,105.44,87.04,100.36,85.08,99.88,80.4,9.92,9.36
0234607035 JORDAN'S FURNITUREE,10/12/2017,1 kWh,kWh,9.4,9.36,9.4,9.36,9.44,9.76,61.84,96.04,78.36,97.36,83.72,100.4,80.72,100.0,77.08,97.76,72.0,102.88,79.96,99.92,74.64,95.92,10.08,9.52
0234607035 JORDAN'S FURNITUREE,10/13/2017,1 kWh,kWh,9.52,9.48,9.44,9.48,9.48,9.8,55.64,61.8,91.04,76.4,94.64,83.6,91.68,87.96,96.08,81.56,92.76,89.32,93.68,77.84,97.08,79.6,9.32,9.2
0234607035 JORDAN'S FURNITUREE,10/14/2017,1 kWh,kWh,9.16,9.28,9.12,9.12,9.12,9.36,64.92,97.12,75.8,99.4,74.04,101.76,84.12,100.56,90.04,95.96,104.2,85.56,105.48,87.72,98.92,89.28,9.48,9.2
0234607035 JORDAN'S FURNITUREE,10/15/2017,1 kWh,kWh,9.16,9.24,9.2,9.16,9.16,9.4,9.76,9.84,91.24,99.48,86.68,112.2,80.28,107.88,98.08,101.4,97.88,95.0,76.64,15.8,9.56,9.64,9.32,9.28
0234607035 JORDAN'S FURNITUREE,10/16/2017,1 kWh,kWh,9.28,9.24,9.28,9.36,9.28,9.64,75.8,97.68,97.68,96.68,86.4,102.64,80.28,103.16,81.2,100.56,82.76,98.96,81.44,96.04,83.4,90.56,9.92,9.28
0234607035 JORDAN'S FURNITUREE,10/17/2017,1 kWh,kWh,9.36,9.36,9.36,9.28,9.4,9.68,55.44,60.56,61.0,64.36,88.76,91.44,79.16,95.2,80.56,94.32,82.2,95.28,83.6,92.4,77.12,89.76,9.96,9.28
0234607035 JORDAN'S FURNITUREE,10/18/2017,1 kWh,kWh,9.28,9.36,9.28,9.32,9.32,9.64,55.52,60.52,75.64,85.52,77.08,100.4,77.52,103.8,80.24,106.92,86.8,99.48,89.88,88.76,90.84,85.28,10.12,9.52
0234607035 JORDAN'S FURNITUREE,10/19/2017,1 kWh,kWh,9.52,9.52,9.52,9.6,9.52,9.92,55.72,86.76,72.96,99.8,78.0,107.56,80.36,108.68,83.12,103.36,88.44,93.2,92.28,89.24,92.44,90.24,10.12,9.6
0234607035 JORDAN'S FURNITUREE,10/20/2017,1 kWh,kWh,9.56,9.6,9.56,9.6,9.56,9.76,66.92,96.88,75.52,102.48,80.36,104.36,82.0,103.72,78.44,107.96,87.16,103.4,81.68,102.92,81.04,96.72,9.6,9.36
0234607035 JORDAN'S FURNITUREE,10/21/2017,1 kWh,kWh,9.28,9.4,9.4,9.4,9.36,9.6,55.08,81.4,68.52,99.24,79.2,103.44,91.56,97.12,99.16,96.12,103.6,91.52,103.76,89.44,94.12,93.44,10.04,9.84
0234607035 JORDAN'S FURNITUREE,10/22/2017,1 kWh,kWh,9.72,9.84,9.76,9.8,9.76,9.92,10.4,10.4,79.32,83.8,91.4,103.56,91.24,106.36,96.48,95.4,105.56,86.52,67.48,15.88,10.12,10.04,9.8,9.8
0234607035 JORDAN'S FURNITUREE,10/23/2017,1 kWh,kWh,9.8,9.76,9.8,9.8,9.76,10.12,59.92,90.84,74.84,99.4,78.4,103.6,80.36,105.12,78.24,107.4,85.24,104.48,78.6,103.72,81.84,96.28,8.48,8.08
0234607035 JORDAN'S FURNITUREE,10/24/2017,1 kWh,kWh,8.0,7.96,8.0,8.04,8.12,8.28,75.6,98.08,98.72,95.12,96.28,107.24,102.72,95.64,97.32,103.48,89.12,106.24,84.84,103.32,86.56,101.84,8.6,8.04
0234607035 JORDAN'S FURNITUREE,10/25/2017,1 kWh,kWh,8.08,8.0,8.08,8.04,8.0,8.52,75.08,97.52,97.56,102.44,89.36,108.68,77.44,104.88,84.32,104.16,76.84,106.2,75.16,104.96,74.64,100.2,8.48,7.96
0234607035 JORDAN'S FURNITUREE,10/26/2017,1 kWh,kWh,8.0,7.96,7.96,7.96,7.96,8.32,70.52,95.72,85.88,84.96,95.04,80.4,101.32,80.32,94.88,85.24,87.56,91.84,81.08,97.16,76.16,91.96,8.56,8.08
0234607035 JORDAN'S FURNITUREE,10/27/2017,1 kWh,kWh,8.04,8.08,8.0,8.16,8.04,8.44,53.76,66.28,77.56,73.48,95.52,74.32,96.36,76.4,89.8,84.68,89.28,75.2,88.52,86.52,88.12,80.16,8.32,8.2
0234607035 JORDAN'S FURNITUREE,10/28/2017,1 kWh,kWh,8.16,8.16,8.24,8.2,8.24,8.4,54.12,59.0,76.8,77.56,76.04,98.92,75.52,101.52,75.48,101.84,76.12,101.04,79.4,101.0,77.68,94.68,8.48,8.28
0234607035 JORDAN'S FURNITUREE,10/29/2017,1 kWh,kWh,8.28,8.28,8.32,8.28,8.24,8.44,8.84,8.92,80.28,90.44,84.32,93.32,83.68,101.0,76.92,101.48,81.56,95.84,70.88,14.24,8.6,8.6,8.56,8.68
0234607035 JORDAN'S FURNITUREE,10/30/2017,1 kWh,kWh,8.52,8.4,8.24,8.32,8.24,8.6,75.16,101.52,72.32,101.88,78.32,98.96,76.72,99.52,74.32,99.56,81.24,96.56,82.72,91.2,76.2,88.12,9.0,8.36
0234607035 JORDAN'S FURNITUREE,10/31/2017,1 kWh,kWh,8.32,8.36,8.36,8.32,8.36,8.68,53.68,70.56,71.88,74.56,97.88,75.96,96.72,69.36,94.8,75.68,91.36,67.76,96.48,76.16,85.64,63.92,11.04,10.44
0234607035 JORDAN'S FURNITUREE,11/1/2017,1 kWh,kWh,10.44,10.44,10.52,10.48,10.52,11.28,57.4,62.76,62.52,64.48,64.36,64.04,64.28,73.04,74.24,75.68,90.72,65.4,79.16,80.08,69.68,90.36,9.16,8.6
0234607035 JORDAN'S FURNITUREE,11/2/2017,1 kWh,kWh,8.48,8.56,8.56,8.56,8.48,8.96,54.2,59.56,75.88,69.92,86.52,86.44,78.56,107.8,79.76,103.76,78.24,94.76,84.0,92.28,74.08,81.36,9.12,8.64
0234607035 JORDAN'S FURNITUREE,11/3/2017,1 kWh,kWh,8.48,8.64,8.56,8.56,8.6,8.88,53.56,75.56,66.52,89.2,86.36,92.56,91.28,84.92,100.28,79.24,107.04,79.16,102.48,75.88,99.48,67.32,9.0,8.84
0234607035 JORDAN'S FURNITUREE,11/4/2017,1 kWh,kWh,8.64,8.56,8.56,8.6,8.52,8.8,54.16,59.32,59.24,76.64,65.52,71.52,86.16,63.92,89.36,64.12,91.32,71.24,88.08,73.76,83.44,71.16,9.92,8.32
0234607035 JORDAN'S FURNITUREE,11/5/2017,1 kWh,kWh,8.36,8.36,8.32,8.28,8.6,8.88,9.0,8.92,59.56,59.24,64.08,64.48,86.76,65.92,92.56,79.24,88.6,72.8,56.88,14.32,8.72,8.32,8.36,8.32
0234607035 JORDAN'S FURNITUREE,11/6/2017,1 kWh,kWh,8.24,8.36,8.28,8.28,8.32,8.56,56.92,97.8,70.72,88.64,84.84,92.56,79.6,84.68,90.36,84.32,94.52,75.36,95.4,74.48,91.8,67.92,9.28,8.28
0234607035 JORDAN'S FURNITUREE,11/7/2017,1 kWh,kWh,8.32,8.28,8.32,8.32,8.32,8.68,54.08,59.12,66.08,72.84,67.64,90.48,65.56,79.72,72.2,67.28,84.84,64.64,82.2,72.08,81.72,65.48,8.88,8.36
0234607035 JORDAN'S FURNITUREE,11/8/2017,1 kWh,kWh,8.36,9.36,8.4,9.28,9.08,8.92,55.8,60.8,61.32,64.12,64.52,65.32,64.72,64.24,65.92,76.8,64.44,65.12,69.48,64.8,64.36,60.16,9.84,9.28
0234607035 JORDAN'S FURNITUREE,11/9/2017,1 kWh,kWh,9.24,9.2,9.2,9.48,9.2,9.76,56.28,60.8,59.8,61.84,64.52,63.96,64.8,64.08,64.68,63.92,63.84,75.2,76.32,65.52,65.16,60.88,9.12,9.12
0234607035 JORDAN'S FURNITUREE,11/10/2017,1 kWh,kWh,9.28,8.6,9.28,8.48,9.28,8.84,54.8,59.8,60.2,63.04,64.56,64.52,64.0,64.24,64.76,64.24,65.04,65.32,65.24,65.68,66.12,61.92,10.72,10.6
0234607035 JORDAN'S FURNITUREE,11/11/2017,1 kWh,kWh,9.8,10.64,10.48,10.44,9.68,10.6,57.16,60.96,60.48,64.64,65.2,65.64,65.6,65.28,65.2,65.2,65.64,65.6,65.52,66.44,65.4,61.76,10.8,9.84
0234607035 JORDAN'S FURNITUREE,11/12/2017,1 kWh,kWh,10.48,9.84,10.4,10.16,9.92,10.6,11.32,10.76,62.28,60.76,64.4,65.92,65.04,64.84,65.04,64.68,65.0,81.32,57.8,13.48,10.44,9.64,9.6,9.56
0234607035 JORDAN'S FURNITUREE,11/13/2017,1 kWh,kWh,10.4,9.68,9.6,10.56,9.56,10.44,56.04,60.0,60.64,63.52,64.92,64.6,64.84,64.92,64.8,65.16,65.16,65.88,64.44,65.28,65.04,62.68,10.64,9.64
0234607035 JORDAN'S FURNITUREE,11/14/2017,1 kWh,kWh,9.52,9.96,9.56,9.64,10.0,9.8,55.28,60.32,60.84,64.44,65.2,64.84,64.76,65.12,64.56,64.2,64.0,64.52,64.32,64.48,64.44,60.72,9.56,9.28
0234607035 JORDAN'S FURNITUREE,11/15/2017,1 kWh,kWh,9.48,9.6,9.52,9.6,9.92,10.08,55.92,60.36,60.88,61.52,64.84,64.68,64.2,63.48,64.48,63.44,66.44,71.44,64.4,63.52,64.4,60.72,9.4,9.56
0234607035 JORDAN'S FURNITUREE,11/16/2017,1 kWh,kWh,9.56,9.6,9.6,8.84,9.44,9.96,55.2,59.48,63.68,63.6,64.72,64.2,64.08,64.16,80.68,64.32,78.88,79.8,63.76,77.24,69.08,60.36,9.88,8.68
0234607035 JORDAN'S FURNITUREE,11/17/2017,1 kWh,kWh,9.44,9.48,9.4,9.6,8.76,9.64,55.12,59.72,63.24,64.12,65.04,64.44,64.92,64.68,71.64,81.28,63.84,63.96,63.92,64.36,64.16,60.32,9.12,9.44
0234607035 JORDAN'S FURNITUREE,11/18/2017,1 kWh,kWh,9.24,9.32,9.52,10.2,9.48,9.56,55.32,59.36,59.44,64.8,65.08,64.84,64.56,64.2,63.28,64.72,74.4,77.04,65.32,73.64,78.08,72.8,10.0,9.72
0234607035 JORDAN'S FURNITUREE,11/19/2017,1 kWh,kWh,10.68,9.8,9.68,9.72,10.6,9.92,10.24,10.36,59.56,59.96,82.76,66.36,95.4,75.92,82.36,73.24,76.72,77.52,54.44,12.92,10.68,10.36,9.88,10.16
0234607035 JORDAN'S FURNITUREE,11/20/2017,1 kWh,kWh,10.4,10.4,10.44,10.44,10.32,10.88,56.08,60.88,60.92,64.16,65.08,64.76,65.28,64.92,65.04,64.84,65.12,65.2,65.36,65.68,65.52,61.32,11.24,10.64
0234607035 JORDAN'S FURNITUREE,11/21/2017,1 kWh,kWh,10.6,10.2,12.4,9.84,10.76,10.68,55.88,61.0,61.36,63.0,65.12,65.36,65.52,68.0,86.6,66.4,82.32,78.72,65.12,92.64,66.84,79.52,10.44,9.52
0234607035 JORDAN'S FURNITUREE,11/22/2017,1 kWh,kWh,10.36,9.64,9.52,9.56,10.36,10.0,54.96,60.32,60.48,81.8,65.76,70.76,93.76,65.6,85.72,75.04,73.52,85.76,65.8,90.28,66.4,62.2,11.28,10.44
0234607035 JORDAN'S FURNITUREE,11/23/2017,1 kWh,kWh,10.36,10.8,10.88,10.88,10.56,10.96,28.2,32.84,31.92,31.84,32.52,31.36,32.24,32.28,32.32,32.44,32.24,32.28,32.48,32.8,32.08,32.36,11.84,11.04
0234607035 JORDAN'S FURNITUREE,11/24/2017,1 kWh,kWh,11.2,11.24,10.92,10.76,11.0,11.84,57.52,61.52,64.04,66.0,65.8,65.48,65.72,68.16,78.68,76.0,66.76,69.48,76.6,69.12,63.72,61.28,9.36,8.84
0234607035 JORDAN'S FURNITUREE,11/25/2017,1 kWh,kWh,9.28,9.44,9.32,9.36,9.4,9.92,55.4,59.08,59.64,62.84,63.48,64.52,63.52,81.96,71.44,67.04,75.4,75.2,70.76,64.6,74.56,71.56,8.92,9.4
0234607035 JORDAN'S FURNITUREE,11/26/2017,1 kWh,kWh,8.68,8.68,9.6,8.64,9.48,8.84,10.0,9.32,59.88,59.8,64.48,64.56,67.4,74.36,72.72,63.6,68.8,68.04,55.8,11.6,9.0,9.48,9.44,8.64
0234607035 JORDAN'S FURNITUREE,11/27/2017,1 kWh,kWh,9.48,9.6,9.44,9.52,9.24,9.84,55.56,59.76,60.4,63.56,64.12,64.16,64.52,64.72,67.16,64.64,70.64,69.52,66.44,64.2,64.92,62.92,9.8,10.08
0234607035 JORDAN'S FURNITUREE,11/28/2017,1 kWh,kWh,10.52,11.6,10.24,10.72,10.48,11.04,56.64,60.88,61.12,64.0,66.04,65.44,67.08,66.76,66.44,66.88,67.32,67.36,67.2,67.4,67.04,63.36,12.12,11.72
0234607035 JORDAN'S FURNITUREE,11/29/2017,1 kWh,kWh,11.72,11.32,11.32,11.64,11.64,11.72,56.88,61.2,62.12,64.2,65.76,83.08,64.44,87.4,74.44,65.4,89.76,65.36,91.88,66.0,75.36,67.56,11.24,10.12
0234607035 JORDAN'S FURNITUREE,11/30/2017,1 kWh,kWh,10.92,11.0,10.44,11.28,11.28,11.6,56.64,61.88,61.92,64.56,65.28,65.64,65.64,66.08,66.56,66.24,85.32,66.52,65.76,87.08,65.44,62.88,10.48,10.08
0234607035 JORDAN'S FURNITUREE,12/1/2017,1 kWh,kWh,10.8,10.04,10.88,10.12,10.96,10.4,55.96,60.52,60.92,64.6,68.44,89.6,65.8,75.56,81.24,66.68,91.64,66.88,75.64,80.32,66.12,83.48,10.6,11.4
0234607035 JORDAN'S FURNITUREE,12/2/2017,1 kWh,kWh,11.68,10.96,11.6,11.76,11.88,12.12,57.28,61.64,61.72,66.4,66.24,66.68,66.16,66.16,83.2,66.48,73.96,87.16,66.68,66.72,66.24,63.72,11.6,11.08
0234607035 JORDAN'S FURNITUREE,12/3/2017,1 kWh,kWh,11.6,11.76,11.84,11.8,11.96,12.8,12.72,12.56,62.6,63.64,64.16,66.68,66.64,66.44,65.48,67.28,76.72,73.0,56.28,14.68,11.76,10.76,11.64,11.64
0234607035 JORDAN'S FURNITUREE,12/4/2017,1 kWh,kWh,12.2,12.04,11.04,11.84,11.84,12.32,57.0,62.76,62.24,64.68,65.92,66.64,66.52,66.48,72.56,76.4,75.16,71.44,66.6,67.12,66.48,64.52,12.36,12.4
0234607035 JORDAN'S FURNITUREE,12/5/2017,1 kWh,kWh,12.2,12.16,12.4,12.32,12.2,12.44,57.68,62.44,62.76,66.12,66.48,67.48,66.4,66.52,67.36,79.68,71.44,76.04,93.68,66.2,78.8,81.6,10.84,10.4
0234607035 JORDAN'S FURNITUREE,12/6/2017,1 kWh,kWh,10.36,10.32,10.36,10.32,10.24,10.68,55.56,61.6,86.92,64.44,79.32,81.8,64.68,86.4,65.32,73.92,81.72,67.96,82.64,65.16,64.64,61.2,10.84,10.28
0234607035 JORDAN'S FURNITUREE,12/7/2017,1 kWh,kWh,10.96,11.08,10.2,11.08,11.16,11.52,56.56,61.96,61.56,64.16,65.48,65.32,65.2,65.24,72.88,73.0,65.8,66.36,77.0,66.36,65.76,62.6,11.0,11.04
0234607035 JORDAN'S FURNITUREE,12/8/2017,1 kWh,kWh,11.16,11.36,11.64,11.24,11.36,12.52,56.52,61.2,63.16,66.12,66.52,66.12,66.04,66.24,67.08,67.0,67.12,67.12,66.44,66.96,67.04,62.6,10.68,10.48
0234607035 JORDAN'S FURNITUREE,12/9/2017,1 kWh,kWh,10.72,10.32,10.48,10.64,11.24,12.16,55.36,61.2,61.32,65.52,66.36,65.92,65.8,66.04,66.36,66.04,66.68,66.4,66.16,65.72,67.76,61.24,10.76,11.0
0234607035 JORDAN'S FURNITUREE,12/10/2017,1 kWh,kWh,10.76,10.76,11.32,10.8,11.4,11.48,13.08,11.0,61.92,61.16,63.76,66.6,65.84,65.96,65.88,65.68,65.84,66.04,56.12,13.4,11.28,11.0,13.96,9.64
0234607035 JORDAN'S FURNITUREE,12/11/2017,1 kWh,kWh,10.64,10.72,10.76,10.96,11.48,11.2,56.32,61.16,61.56,63.12,66.6,65.52,64.72,65.04,65.68,65.2,65.56,65.36,65.72,66.2,65.68,64.72,40.44,10.36
0234607035 JORDAN'S FURNITUREE,12/12/2017,1 kWh,kWh,10.04,10.76,10.16,10.0,10.76,10.4,55.84,60.56,61.16,62.92,65.44,65.48,64.56,64.64,64.76,64.76,65.04,65.12,68.24,73.48,64.68,64.04,40.64,9.96
0234607035 JORDAN'S FURNITUREE,12/13/2017,1 kWh,kWh,10.4,9.92,10.4,10.6,11.08,10.6,56.24,60.92,60.72,64.24,66.2,66.0,66.32,66.8,66.44,66.16,67.04,67.12,67.2,66.52,66.72,66.36,42.4,11.64
0234607035 JORDAN'S FURNITUREE,12/14/2017,1 kWh,kWh,11.68,11.8,11.76,11.76,11.72,12.36,57.16,62.36,63.28,63.72,66.84,66.8,67.48,66.72,66.92,67.08,67.36,67.8,68.28,67.8,67.72,67.56,42.68,11.84
0234607035 JORDAN'S FURNITUREE,12/15/2017,1 kWh,kWh,12.36,12.16,11.88,12.68,12.4,12.52,58.2,63.0,63.12,65.68,69.08,68.48,68.32,68.2,67.8,68.16,68.24,68.24,67.96,68.12,67.64,67.0,42.72,11.76
0234607035 JORDAN'S FURNITUREE,12/16/2017,1 kWh,kWh,12.12,12.12,12.24,12.08,12.72,15.24,56.6,62.12,62.76,65.2,67.44,67.08,66.88,66.64,66.84,67.0,67.08,67.04,67.24,67.68,67.56,66.88,42.44,11.72
0234607035 JORDAN'S FURNITUREE,12/17/2017,1 kWh,kWh,11.76,11.88,12.2,12.44,11.8,13.12,14.04,28.04,61.48,62.32,65.08,67.76,67.24,67.4,66.72,66.92,67.44,67.2,67.08,48.44,11.84,11.48,11.68,12.2
0234607035 JORDAN'S FURNITUREE,12/18/2017,1 kWh,kWh,11.92,11.64,11.72,11.96,12.72,12.52,56.84,62.56,63.0,66.52,66.96,67.12,67.04,69.04,65.48,66.64,66.76,67.44,67.16,66.8,66.4,65.48,42.12,11.52
0234607035 JORDAN'S FURNITUREE,12/19/2017,1 kWh,kWh,10.84,11.32,10.96,11.72,12.12,11.44,56.16,62.8,65.36,65.68,65.76,65.32,65.8,64.64,65.4,73.6,69.72,66.24,69.0,74.48,65.08,65.8,41.44,10.52
0234607035 JORDAN'S FURNITUREE,12/20/2017,1 kWh,kWh,10.76,11.68,10.44,10.16,11.12,11.6,57.24,60.56,62.4,66.0,66.24,66.76,66.2,66.52,64.12,68.28,65.0,64.16,64.4,65.32,65.48,64.36,40.12,9.84
0234607035 JORDAN'S FURNITUREE,12/21/2017,1 kWh,kWh,10.36,10.24,10.72,11.04,10.36,11.56,55.72,61.04,62.68,65.96,68.44,67.4,68.04,67.24,65.76,66.0,67.36,66.72,67.2,66.76,66.52,65.72,42.0,11.12
0234607035 JORDAN'S FURNITUREE,12/22/2017,1 kWh,kWh,10.92,11.56,11.4,11.84,11.12,12.76,56.64,62.52,62.12,66.24,67.32,66.88,68.12,67.16,66.96,67.48,67.48,66.96,67.12,66.68,66.96,65.64,41.24,11.84
0234607035 JORDAN'S FURNITUREE,12/23/2017,1 kWh,kWh,14.48,14.16,9.96,10.32,11.56,11.4,56.12,61.76,61.04,64.04,67.16,66.24,66.4,67.8,67.08,67.68,66.4,66.0,65.8,75.92,65.04,64.52,40.68,10.32
0234607035 JORDAN'S FURNITUREE,12/24/2017,1 kWh,kWh,10.44,10.48,10.68,10.64,10.68,11.76,31.88,31.52,61.16,62.0,64.48,66.16,65.84,66.0,66.04,66.04,65.96,62.72,32.16,16.04,11.68,10.76,10.88,11.0
0234607035 JORDAN'S FURNITUREE,12/25/2017,1 kWh,kWh,11.32,11.16,11.8,11.0,10.92,11.96,27.08,32.12,32.28,32.32,32.36,31.92,32.16,32.76,32.76,32.64,33.24,33.88,31.8,35.32,31.8,33.0,11.28,11.8
0234607035 JORDAN'S FURNITUREE,12/26/2017,1 kWh,kWh,11.72,11.68,11.52,12.12,11.8,12.24,56.92,61.68,61.92,65.08,66.76,66.72,66.92,67.04,67.04,68.2,68.8,68.64,68.72,68.84,69.88,65.32,42.44,13.32
0234607035 JORDAN'S FURNITUREE,12/27/2017,1 kWh,kWh,13.92,13.96,13.36,13.84,14.72,14.76,59.44,64.32,64.64,68.36,68.64,68.6,69.52,68.92,69.04,70.56,69.64,70.52,69.44,70.32,69.28,65.84,14.44,13.48
0234607035 JORDAN'S FURNITUREE,12/28/2017,1 kWh,kWh,14.4,15.4,15.36,13.8,14.8,15.12,60.08,65.8,65.96,68.68,70.36,70.08,70.84,71.24,70.6,71.16,71.36,71.16,70.84,70.96,71.2,66.84,15.44,16.56
0234607035 JORDAN'S FURNITUREE,12/29/2017,1 kWh,kWh,33.0,37.92,37.96,35.12,36.04,36.16,65.12,65.2,65.6,68.92,70.12,70.2,70.48,70.2,70.4,69.76,69.32,69.48,69.16,69.08,68.88,66.16,13.2,13.56
0234607035 JORDAN'S FURNITUREE,12/30/2017,1 kWh,kWh,29.12,34.6,34.6,34.44,34.68,35.28,63.8,63.2,64.04,67.12,68.8,69.28,69.44,68.72,70.04,71.44,71.24,71.52,71.36,70.68,71.04,67.24,14.0,14.24
0234607035 JORDAN'S FURNITUREE,12/31/2017,1 kWh,kWh,35.08,35.24,35.4,35.32,35.44,35.8,35.6,36.64,64.56,64.6,69.96,69.96,69.84,69.92,70.52,69.68,70.48,67.16,35.92,20.6,14.56,14.56,15.16,15.32
0234607035 JORDAN'S FURNITUREE,1/1/2018,1 kWh,kWh,14.72,14.96,15.48,16.28,16.8,20.96,65.56,69.08,69.44,65.64,64.92,67.64,71.32,70.56,70.92,70.64,71.68,71.88,69.8,38.16,39.2,38.24,15.88,16.4
0234607035 JORDAN'S FURNITUREE,1/2/2018,1 kWh,kWh,16.72,16.52,16.36,16.76,16.4,17.04,61.64,65.4,65.76,69.0,70.04,69.72,70.16,70.2,70.0,68.92,69.04,69.04,69.12,68.64,68.6,65.2,14.04,12.64
0234607035 JORDAN'S FURNITUREE,1/3/2018,1 kWh,kWh,13.4,13.28,13.16,13.64,13.24,14.0,58.44,63.48,63.28,66.92,70.28,69.08,68.72,68.48,67.32,67.56,67.48,68.12,67.84,68.32,68.52,64.4,13.2,12.28
0234607035 JORDAN'S FURNITUREE,1/4/2018,1 kWh,kWh,28.12,33.72,33.28,34.2,33.04,33.84,34.16,33.96,34.24,34.4,34.52,34.04,33.68,34.12,34.12,33.56,33.8,33.8,33.56,33.84,33.56,33.84,12.64,12.88
0234607035 JORDAN'S FURNITUREE,1/5/2018,1 kWh,kWh,27.44,33.08,33.08,32.76,33.52,33.28,62.6,62.04,62.52,62.76,66.44,66.8,67.92,67.56,67.44,68.2,68.4,68.76,68.68,68.64,68.96,64.48,13.68,13.96
0234607035 JORDAN'S FURNITUREE,1/6/2018,1 kWh,kWh,29.08,34.56,34.12,34.36,34.76,34.96,63.28,63.0,62.96,65.16,68.64,68.56,68.52,68.96,69.28,69.24,69.6,71.24,70.92,70.6,70.44,66.96,13.68,13.4
0234607035 JORDAN'S FURNITUREE,1/7/2018,1 kWh,kWh,34.76,35.04,35.08,35.28,35.48,35.72,36.24,36.2,63.68,64.8,69.0,69.68,69.88,71.28,71.12,70.68,70.92,70.72,69.92,37.48,35.96,35.72,35.44,20.0
0234607035 JORDAN'S FURNITUREE,1/8/2018,1 kWh,kWh,14.12,25.52,24.76,25.52,24.6,25.32,58.12,64.68,64.92,66.8,69.56,69.52,68.64,68.96,68.68,68.48,68.56,68.72,68.92,68.48,68.56,65.24,13.72,12.48
0234607035 JORDAN'S FURNITUREE,1/9/2018,1 kWh,kWh,13.24,13.2,12.52,13.2,13.28,13.64,57.64,62.64,63.36,65.32,66.08,67.2,68.16,67.72,67.72,68.6,69.48,67.84,68.0,68.64,67.64,64.64,13.28,12.4
0234607035 JORDAN'S FURNITUREE,1/10/2018,1 kWh,kWh,12.84,13.24,14.72,12.32,12.48,13.68,58.28,64.24,62.88,66.52,67.36,67.08,67.12,66.76,66.72,67.28,66.92,67.52,66.68,68.16,66.88,63.28,11.68,12.16
0234607035 JORDAN'S FURNITUREE,1/11/2018,1 kWh,kWh,11.76,11.8,11.68,12.32,12.2,12.32,61.64,62.32,61.8,65.68,66.04,66.08,66.04,65.4,65.52,66.16,88.52,66.28,66.2,74.12,74.52,65.68,10.68,9.92
