Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
381702026,12/19/2018,0064632411 1 kWh,kWh,201.0816,207.0144,191.1744,208.7424,188.8128,231.3216,237.7728,230.9184,235.8144,235.872,251.1936,282.4128,329.2992,287.1936,261.6768,245.376,232.8768,235.1232,226.4832,216.576,246.0096,245.1456,208.6272,249.696
381702026,12/19/2018,0064632411 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381702026,12/19/2018,0064632411-R0419 1,kWh,201.0816,207.0144,191.1744,208.7424,188.8128,231.3216,237.7728,230.9184,235.8144,235.872,251.1936,282.4128,329.2992,287.1936,261.6768,245.376,232.8768,235.1232,226.4832,216.576,246.0096,245.1456,208.6272,249.696
381702026,12/19/2018,0064632411-R0419 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381702026,12/19/2018,081086611 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,
381702026,12/19/2018,081086611 3,kWh,,,,,,,,,,,,,,,,,,,,,,,,
381702026,12/20/2018,0064632411 1 kWh,kWh,214.0416,213.3504,216.2304,208.9152,212.0256,222.048,242.7264,274.9248,246.0096,255.3984,256.0896,281.7216,248.6592,245.4912,257.9904,246.0096,250.0416,310.0608,257.472,232.3584,250.9056,245.4912,266.0544,235.6992
381702026,12/20/2018,0064632411 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381702026,12/20/2018,0064632411-R0419 1,kWh,214.0416,213.3504,216.2304,208.9152,212.0256,222.048,242.7264,274.9248,246.0096,255.3984,256.0896,281.7216,248.6592,245.4912,257.9904,246.0096,250.0416,310.0608,257.472,232.3584,250.9056,245.4912,266.0544,235.6992
381702026,12/20/2018,0064632411-R0419 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381702026,12/20/2018,081086611 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,
381702026,12/20/2018,081086611 3,kWh,,,,,,,,,,,,,,,,,,,,,,,,
381702026,12/21/2018,0064632411 1 kWh,kWh,252.3456,223.6608,226.368,229.824,212.832,224.2368,260.2368,262.368,259.6608,271.6416,298.368,277.4016,302.2272,280.1664,266.1696,263.4048,240.7104,264.3264,270.3744,311.904,260.4672,336.672,269.3952,261.216
381702026,12/21/2018,0064632411 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381702026,12/21/2018,0064632411-R0419 1,kWh,252.3456,223.6608,226.368,229.824,212.832,224.2368,260.2368,262.368,259.6608,271.6416,298.368,277.4016,302.2272,280.1664,266.1696,263.4048,240.7104,264.3264,270.3744,311.904,260.4672,336.672,269.3952,261.216
381702026,12/21/2018,0064632411-R0419 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381702026,12/21/2018,081086611 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,
381702026,12/21/2018,081086611 3,kWh,,,,,,,,,,,,,,,,,,,,,,,,
381702026,12/22/2018,0064632411 1 kWh,kWh,255.6864,273.7728,238.752,268.8768,248.9472,256.3776,228.96,245.664,239.04,240.2496,236.16,234.432,271.9296,277.5744,236.5056,229.1328,232.6464,228.7296,205.8048,215.2512,208.6848,285.12,290.6496,250.9632
381702026,12/22/2018,0064632411 3,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
