Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
2766928010 D W CLARK CO INC,11/7/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/7/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/8/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/8/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/8/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/9/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/9/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/9/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/10/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/10/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/10/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/11/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/11/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/11/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/12/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/12/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/12/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/13/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/13/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/13/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/14/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/14/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/14/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/15/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/15/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/15/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/16/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/16/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/16/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/17/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/17/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/17/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/18/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/18/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/18/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/19/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/19/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/19/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/20/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/20/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/20/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/21/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/21/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/21/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/22/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/22/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/22/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/23/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/23/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/23/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/24/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/24/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/24/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/25/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/25/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/25/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/26/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/26/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/26/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/27/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/27/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/27/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/28/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/28/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/28/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/29/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/29/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/29/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/30/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/30/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,11/30/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/1/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/1/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/1/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/2/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/2/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/2/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/3/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/3/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/3/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/4/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/4/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/4/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/5/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/5/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/5/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/6/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/6/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/6/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/7/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/7/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/7/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/8/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/8/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/8/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/9/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/9/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/9/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/10/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/10/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/10/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/11/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/11/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/11/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/12/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/12/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/12/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/13/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/13/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/13/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/14/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/14/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/14/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/15/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/15/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/15/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/16/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/16/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/16/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/17/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/17/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/17/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/18/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/18/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/18/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/19/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/19/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/19/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/20/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/20/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/20/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/21/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/21/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/21/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/22/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/22/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/22/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/23/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/23/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/23/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/24/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/24/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/24/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/25/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/25/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/25/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/26/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/26/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/26/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/27/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/27/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/27/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/28/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/28/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/28/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/29/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/29/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/29/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/30/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/30/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/30/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/31/2018,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/31/2018,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,12/31/2018,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/1/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/1/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/1/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/2/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/2/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/2/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/3/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/3/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/3/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/4/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/4/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/4/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/5/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/5/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/5/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/6/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/6/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/6/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/7/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/7/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/7/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/8/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/8/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/8/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/9/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/9/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/9/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/10/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/10/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/10/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/11/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/11/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/11/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/12/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/12/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/12/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/13/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/13/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/13/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/14/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/14/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/14/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/15/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/15/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/15/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/16/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/16/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/16/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/17/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/17/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/17/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/18/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/18/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/18/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/19/2019,1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/19/2019,1 Power Factor,Power Factor,,,,,,,,,,,,,,,,,,,,,,,,
2766928010 D W CLARK CO INC,1/19/2019,2,kVAh,,,,,,,,,,,,,,,,,,,,,,,,
