Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
11498230058,12/26/2018,RREEF AMERICA 1 kWh,kWh,475.987488,473.174988,478.799988,484.424988,518.6249809999999,745.537483,892.4624789999999,1002.9374849999999,939.599976,891.224983,861.5249859999999,852.0749890000001,847.7999800000001,839.699982,819.899971,801.449989,800.324989,802.462494,572.399979,511.76248899999996,499.162491,480.374996,448.537491,451.46249400000005
11498230058,12/26/2018,RREEF AMERICA 1 Power Factor,Power Factor,0.9706879999999999,0.9716020000000001,0.971582,0.97354,0.974856,0.987966,0.991268,0.9938790000000001,0.9927729999999999,0.99203,0.9910889999999999,0.991165,0.990814,0.9909100000000001,0.9903549999999999,0.9901969999999999,0.989632,0.99,0.979836,0.9741200000000001,0.9742569999999999,0.9748889999999999,0.969389,0.968691
11498230058,12/26/2018,RREEF AMERICA 2,kVARh,117.787497,115.199997,116.54999699999999,113.624996,117.337498,115.762498,117.899998,111.374997,113.399998,113.174999,115.649997,113.962497,115.649998,113.849998,114.637497,112.949998,116.099998,114.299998,114.187498,118.6875,115.42499699999999,109.687498,113.512497,115.649999
11498230058,12/27/2018,RREEF AMERICA 1 kWh,kWh,451.799992,450.674995,439.08749000000006,446.287491,464.06248899999997,606.824978,743.512482,925.199997,839.249981,877.0499800000001,879.749977,867.824982,867.599976,868.6124800000001,822.824974,810.899994,817.874977,818.099976,598.3874860000001,534.599987,520.987492,517.949989,475.987492,479.362492
11498230058,12/27/2018,RREEF AMERICA 1 Power Factor,Power Factor,0.968859,0.9680799999999999,0.967043,0.96765,0.969543,0.981316,0.987554,0.992426,0.990492,0.991552,0.9919209999999999,0.991598,0.991714,0.991943,0.990951,0.9907020000000001,0.9908309999999999,0.990743,0.9822799999999999,0.9756090000000001,0.976626,0.978582,0.9715739999999999,0.9737809999999999
11498230058,12/27/2018,RREEF AMERICA 2,kVARh,115.42499699999999,116.662498,115.537498,116.324997,116.774999,117.337497,117.899998,114.299998,113.624997,114.637496,112.499999,113.17499699999999,112.274999,110.812497,111.374998,111.262498,111.374997,112.04999699999999,111.824998,119.699997,114.637497,108.899999,115.762499,111.937496
11498230058,12/28/2018,RREEF AMERICA 1 kWh,kWh,486.674988,476.77499000000006,482.287491,486.112488,506.024982,629.099983,762.7499809999999,910.4624859999999,886.837471,872.7749789999999,858.037483,851.062469,855.787483,830.699974,825.187492,810.112488,789.7499849999999,795.712479,568.349983,492.974987,481.612488,461.13748899999996,443.13749299999995,429.412491
11498230058,12/28/2018,RREEF AMERICA 1 Power Factor,Power Factor,0.973548,0.9723149999999999,0.97285,0.9734719999999999,0.975033,0.9839959999999999,0.9890129999999999,0.9924,0.992276,0.992297,0.992084,0.9918440000000001,0.991908,0.9915219999999999,0.991469,0.990927,0.9901479999999999,0.9901790000000001,0.9799979999999999,0.975434,0.9750610000000001,0.972741,0.9682209999999999,0.966951
11498230058,12/28/2018,RREEF AMERICA 2,kVARh,114.187498,114.524997,114.637498,114.187496,114.525,113.399998,113.737499,112.724997,110.8125,108.899999,108.562499,109.237498,109.462498,108.787498,108.337498,109.799998,111.599998,112.274999,112.049998,111.149998,109.462497,109.912497,114.412498,113.174999
11498230058,12/29/2018,RREEF AMERICA 1 kWh,kWh,433.46249000000006,427.38749299999995,426.487484,422.887497,422.77499000000006,431.549995,439.424992,442.34999500000004,437.399982,427.49998899999997,422.662491,422.77499400000005,423.224983,416.02499,421.76249299999995,426.599991,433.23748,429.86248,429.07499299999995,432.44999299999995,432.112495,440.32499299999995,432.78749500000004,431.21249000000006
11498230058,12/29/2018,RREEF AMERICA 1 Power Factor,Power Factor,0.965842,0.9656309999999999,0.9656110000000001,0.965777,0.9659840000000001,0.966385,0.9679059999999999,0.9703510000000001,0.968942,0.9660280000000001,0.9641790000000001,0.9653889999999999,0.96647,0.965427,0.966677,0.965835,0.967357,0.9643,0.964199,0.9639979999999999,0.964511,0.966087,0.9665,0.9657870000000001
11498230058,12/29/2018,RREEF AMERICA 2,kVARh,116.212499,114.974998,114.749998,113.512497,113.174998,114.749998,114.074998,110.137497,111.48749699999999,114.29999699999999,116.212497,114.187496,112.387498,112.274999,111.599998,114.412498,113.399997,118.012498,117.899997,119.249999,118.237495,117.562495,114.86249699999999,115.762499
11498230058,12/30/2018,RREEF AMERICA 1 kWh,kWh,442.799984,449.21249400000005,454.049995,459.112492,460.57498899999996,467.437485,469.237484,495.112492,484.53749500000004,485.77499800000004,472.612488,457.08749400000005,441.787487,436.94999299999995,433.68748899999997,440.77499400000005,456.862488,464.39999400000005,469.12498899999997,476.77499000000006,474.862488,479.812492,471.037487,471.82499299999995
11498230058,12/30/2018,RREEF AMERICA 1 Power Factor,Power Factor,0.966728,0.967627,0.967801,0.967374,0.9690290000000001,0.9641959999999999,0.968801,0.9699909999999999,0.974454,0.972383,0.9688680000000001,0.967835,0.967051,0.9665020000000001,0.9662440000000001,0.9674799999999999,0.967809,0.967252,0.965101,0.962369,0.9698370000000001,0.967979,0.9712940000000001,0.9700620000000001
11498230058,12/30/2018,RREEF AMERICA 2,kVARh,117.112496,117.112498,118.012497,120.149997,117.337496,128.362497,119.924998,123.524998,111.599998,116.549998,120.374997,118.79999699999999,116.212498,115.987499,115.537498,115.199998,118.799998,121.8375,127.124996,134.549994,119.137497,124.08749399999999,115.199999,117.9
