Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
0918901005 NPP DEVELOPMENT LLC,12/27/2018,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,12/28/2018,1 kWh,kWh,30.68,30.4,30.36,30.56,30.24,30.48,51.68,53.24,54.96,62.2,68.68,71.72,73.36,78.92,82.88,79.28,89.08,90.64,80.88,87.44,93.68,43.88,42.92,43.16
0918901005 NPP DEVELOPMENT LLC,12/28/2018,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,12/29/2018,1 kWh,kWh,43.12,43.24,42.88,43.16,43,43.24,68.84,79.68,67.44,66.36,68.24,65.48,67.68,68.92,68.16,71.56,75,81.48,72.24,66.08,63.76,30.8,29.48,29.48
0918901005 NPP DEVELOPMENT LLC,12/29/2018,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,12/30/2018,1 kWh,kWh,29.96,29.96,29.92,29.96,30,30.4,51.56,54.28,61.48,76.8,76.92,75.88,71.68,68.92,70.8,79.24,77.04,65.6,61.76,55.2,53.6,29.84,29.6,29.72
0918901005 NPP DEVELOPMENT LLC,12/30/2018,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,12/31/2018,1 kWh,kWh,29.84,29.88,30.24,29.76,29.96,29.76,50.44,51.88,55.08,63.04,74.6,75.92,63.24,63.68,65.36,62.6,61,55.72,53.32,53.2,54,28.92,28.56,28.48
0918901005 NPP DEVELOPMENT LLC,12/31/2018,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/1/2019,1 kWh,kWh,28.52,28.68,28.36,28.88,43.04,43.28,73.52,75.08,74.52,85.44,86.96,83.4,81.24,79.56,71.08,68.28,65.04,57.76,56.92,60.36,52.88,28.88,28.68,29.48
0918901005 NPP DEVELOPMENT LLC,1/1/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/2/2019,1 kWh,kWh,29.96,29.68,29.72,30.48,30.36,30,51.32,52.76,54.48,60.52,58.6,55.8,55.24,56.64,59.28,63.24,65.52,57.88,54.68,54.52,54.36,31.24,30.24,30.52
0918901005 NPP DEVELOPMENT LLC,1/2/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/3/2019,1 kWh,kWh,30.36,30.6,30.88,30.88,30.76,30.2,51.72,53.36,55.2,62.48,62.36,57.4,61.16,62.72,62.92,64.96,62.4,57.36,55.2,54.88,54.4,29.84,30.24,30.2
0918901005 NPP DEVELOPMENT LLC,1/3/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/4/2019,1 kWh,kWh,29.96,30.44,30,30.16,30,30.12,52,53.52,56.88,62.48,60.88,59.52,58.92,61.8,64.52,65,64.36,56.84,54.48,54.24,55.28,28.96,28.44,28.52
0918901005 NPP DEVELOPMENT LLC,1/4/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/5/2019,1 kWh,kWh,28.12,28.64,28.52,28.6,28.44,28.44,55.28,60.92,66.88,72.56,76.92,75.08,73.24,68.08,71.6,79.8,78.8,76.56,71.48,75.64,74.12,31.52,29.4,29.52
0918901005 NPP DEVELOPMENT LLC,1/5/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/6/2019,1 kWh,kWh,29.76,29.56,29.16,29.44,29.24,29.44,51.4,52.6,52.6,59.04,61.44,60.48,61.04,63.96,64.08,61.68,63.04,61.72,59.8,55.44,54.04,31.64,30.72,30.84
0918901005 NPP DEVELOPMENT LLC,1/6/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/7/2019,1 kWh,kWh,31.16,31.32,30.84,31.36,31.4,30.68,50.44,52.44,56.04,62,73.12,68.04,69,68.44,71.64,74.72,75.84,68.96,67.88,67.6,68.08,44.52,44.16,30.24
0918901005 NPP DEVELOPMENT LLC,1/7/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/8/2019,1 kWh,kWh,30.56,30.2,30.12,30.08,29.88,29.8,50.84,52.64,55.96,60.4,61.2,63.84,74.48,74.4,74.4,75.96,74.4,67.92,66.28,67.4,67.24,41.8,41.64,41.44
0918901005 NPP DEVELOPMENT LLC,1/8/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/9/2019,1 kWh,kWh,42.36,41.8,42.36,42.16,41.88,42.2,75.88,74.04,77.8,79.36,75.64,75.68,75.68,73.32,75.68,76.36,76.68,74.56,69.24,67.6,55.24,29.64,29.48,29.48
0918901005 NPP DEVELOPMENT LLC,1/9/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/10/2019,1 kWh,kWh,29.76,29.84,30.04,29.8,29.96,29.6,52,53.64,53.08,58.44,59,59.8,59.32,58.6,59.8,59.92,60.56,54.52,55.16,55.2,66.96,42.84,42.92,43.32
0918901005 NPP DEVELOPMENT LLC,1/10/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/11/2019,1 kWh,kWh,43.32,43.56,43.68,43.64,43.48,43.36,64.68,65.96,67.8,74.48,61.68,54.12,54.56,59.64,59.92,63.12,62.32,57.16,56.48,55.76,55.28,31.6,31.36,31.6
0918901005 NPP DEVELOPMENT LLC,1/11/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/12/2019,1 kWh,kWh,31.6,31.8,32,31.96,32.24,32.12,52.52,53.96,54.28,69.84,75.68,71.2,70.08,70.8,72.76,78,79.28,77.2,77.04,76.64,75.2,44.76,44.52,44.6
0918901005 NPP DEVELOPMENT LLC,1/12/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/13/2019,1 kWh,kWh,44.92,44.84,44.88,44.92,44.96,44.64,65.36,67.52,74,79.48,77.84,77.44,71.36,68.2,72.56,75.44,80.88,74.88,62.44,54.32,54,30.84,30.88,30.4
0918901005 NPP DEVELOPMENT LLC,1/13/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/14/2019,1 kWh,kWh,30.56,30.52,30.76,30.64,30.4,30.12,51.32,52.6,54.56,61.92,63.4,64.68,64.4,62.08,59.92,68.64,74.52,67.8,68.48,67.16,62.92,31.08,30.68,30.92
0918901005 NPP DEVELOPMENT LLC,1/14/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/15/2019,1 kWh,kWh,31.08,31.12,31.24,31.08,31.2,31,53.12,53.6,60.92,60.2,67.64,66.48,66.52,69.32,69.2,70.4,72.92,67.92,67.52,66.72,66.84,42.76,43.08,43.36
0918901005 NPP DEVELOPMENT LLC,1/15/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/16/2019,1 kWh,kWh,43.44,43.6,43.36,43.36,43.4,43.48,64.72,66.76,67.36,73.48,75.4,72.6,73.48,76.4,74.32,69.36,61.76,58.32,54.6,54.64,54.36,30.16,30.2,30.04
0918901005 NPP DEVELOPMENT LLC,1/16/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/17/2019,1 kWh,kWh,30.52,30.84,30.68,31.2,31.04,31.2,52.24,53.88,55.72,63.24,72.68,65.96,68.12,67.88,69.28,71.52,74.04,67.64,67,67.2,66.44,42.84,43,43
0918901005 NPP DEVELOPMENT LLC,1/17/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/18/2019,1 kWh,kWh,43.4,43.16,43.16,43.4,42.8,43.4,64.08,64.92,66.96,72.84,75.52,74.24,71.4,72.28,74.96,63.88,62.4,54.44,54.48,54.24,54.64,29.8,29.6,30.28
0918901005 NPP DEVELOPMENT LLC,1/18/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/19/2019,1 kWh,kWh,30.72,30.6,30.68,30.32,30.6,30.64,51.48,52.84,53.48,60.92,72.36,70.52,72.56,77.52,78.52,77.6,75.56,75.48,74.56,74.72,74.36,34.16,30.08,30.44
0918901005 NPP DEVELOPMENT LLC,1/19/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/20/2019,1 kWh,kWh,30.4,30.16,30.28,30.76,30.84,30.92,62.48,64.76,65.84,71.44,73.08,67.92,76.44,83.68,82.16,75.2,74.04,73.44,73.8,73.68,73.32,44.04,44.44,44.6
0918901005 NPP DEVELOPMENT LLC,1/20/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/21/2019,1 kWh,kWh,44.8,45.12,45.12,45.48,45.44,45.16,71.08,74.4,77.68,82.88,85.56,83.72,83.8,85.48,88.52,86.32,83.6,78.2,72.84,72.96,65.2,34.16,33.68,33.92
0918901005 NPP DEVELOPMENT LLC,1/21/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/22/2019,1 kWh,kWh,33.88,33.8,33.6,33.72,33.6,33.6,53.32,55.28,57.8,70.36,74.4,69.44,69.8,69.88,68.36,71.92,74.8,72.4,68.88,68.16,68.04,44.2,43.88,44.28
0918901005 NPP DEVELOPMENT LLC,1/22/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/23/2019,1 kWh,kWh,44.24,44.4,44.44,44.2,44.52,44.08,64.6,66.04,68.84,73.68,75.6,75.28,77.04,78.24,81.08,86,81.76,73.92,76.48,76.72,77.36,41.96,52.64,56.16
0918901005 NPP DEVELOPMENT LLC,1/23/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/24/2019,1 kWh,kWh,56.28,56.32,55.96,55.88,56.6,56.64,88.96,89.64,92,103,104.28,110.4,121.52,129.44,123.32,127.6,123.44,122.76,104.88,90.6,77,43,42.64,43.32
0918901005 NPP DEVELOPMENT LLC,1/24/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/25/2019,1 kWh,kWh,43.36,43.72,43.44,49.04,43.32,42.92,66.96,69,68.84,76.12,75.96,73.48,72.48,74.52,74.72,77.32,75.96,75.44,75.04,69.88,66.6,29.76,29.52,30
0918901005 NPP DEVELOPMENT LLC,1/25/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/26/2019,1 kWh,kWh,30.36,30.32,30.68,30.76,31,31.4,53.92,59.36,62.2,64.64,75.08,71.56,72,74.28,72.76,75.44,79.6,80.08,78.52,77.76,62,32.8,31.04,31.2
0918901005 NPP DEVELOPMENT LLC,1/26/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/27/2019,1 kWh,kWh,31.48,31.04,31.04,31,30.76,30.84,55.08,68.32,73.32,78.16,73.24,71.68,62.52,66.6,64.72,68.12,66.6,64.2,60.4,55.52,53.48,28.76,29,29.68
0918901005 NPP DEVELOPMENT LLC,1/27/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/28/2019,1 kWh,kWh,29.6,30.48,30.64,30.6,30.88,30.4,50.28,52.04,54.12,60.6,58.72,55.6,53.72,55.56,57.2,61.08,71.84,69.2,67.8,68.16,62.44,31.04,30.64,30.92
0918901005 NPP DEVELOPMENT LLC,1/28/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/29/2019,1 kWh,kWh,30.68,30.72,30.76,30.28,30.56,30.44,51.6,52.52,54.56,58.4,72.88,75.12,74.04,74.84,73.04,73.36,73.92,68.28,67.12,67.84,67.76,42.92,42.28,42.72
0918901005 NPP DEVELOPMENT LLC,1/29/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,1/30/2019,1 kWh,kWh,42.44,42.36,42.36,,,,,,,,,,,,,,,,,,,,,
0918901005 NPP DEVELOPMENT LLC,1/30/2019,4 kWh,kWh,0,0,0,,,,,,,,,,,,,,,,,,,,,
0918901005 NPP DEVELOPMENT LLC,1/31/2019,1 kWh,kWh,32.64,32.72,33,32.92,32.92,33.52,53.68,55.68,59.92,63.68,59.72,68.56,69.88,71.92,68.72,72.56,76.08,72.52,69.12,68.84,68.6,45.36,45.4,45.36
0918901005 NPP DEVELOPMENT LLC,1/31/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/1/2019,1 kWh,kWh,45.36,45.64,45.24,66.6,67.88,68,67.8,68.36,72,81.56,79.68,78.64,83.04,80.28,80.96,81.72,83.68,77,74.44,73.8,73.16,49.56,49,49.36
0918901005 NPP DEVELOPMENT LLC,2/1/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/2/2019,1 kWh,kWh,49.44,49.6,49.6,71,71.92,71.36,71.72,71.6,72.8,78.84,81.12,80.24,77,79.68,80.72,86.28,84,84.68,82.56,73.68,69.28,36.52,34.8,34.8
0918901005 NPP DEVELOPMENT LLC,2/2/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/3/2019,1 kWh,kWh,34.52,35.08,34.84,56.92,58.04,57.68,57.88,58.52,58.24,63.84,69.76,68.88,68.76,68.56,66.76,65.24,65.12,63.44,63.44,64.12,63.48,39.36,36,34.08
0918901005 NPP DEVELOPMENT LLC,2/3/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/4/2019,1 kWh,kWh,34.2,34.64,34.56,57.28,57.68,57.56,59,59.84,61.2,69.6,71.24,89.48,108,109.88,109.92,112.2,115.64,106.76,73.72,66.8,63.08,33.72,33.48,33.92
0918901005 NPP DEVELOPMENT LLC,2/4/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/5/2019,1 kWh,kWh,33.64,33.96,34.16,58.6,60.64,61.88,63,61.28,66.48,71.36,77.84,107.96,108,110.76,121.92,129,124.48,108.68,103.68,85.36,76.32,33.4,33.88,34.64
0918901005 NPP DEVELOPMENT LLC,2/5/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/6/2019,1 kWh,kWh,34.08,34.32,34.72,57.76,57.56,57.76,57.88,57.72,61.4,69.32,66.76,65.88,66.48,68.36,69.88,70.2,68.6,64.52,60.08,60,64.6,33.96,34.08,34.48
0918901005 NPP DEVELOPMENT LLC,2/6/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/7/2019,1 kWh,kWh,34.56,34.6,34.72,67.16,64.92,64.52,64.72,64.84,62.76,66.16,69.44,68.68,67.32,69.24,67.72,69.2,68.76,64.76,61.6,61.72,61.16,34.88,34.56,34.72
0918901005 NPP DEVELOPMENT LLC,2/7/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/8/2019,1 kWh,kWh,34.88,34.76,34.8,59.08,62.56,58.32,58.08,58.6,62.56,70.96,73.88,75.68,74,77.88,95.56,88.8,90.68,74.24,67.16,60.36,60.04,35.44,35.32,35.76
0918901005 NPP DEVELOPMENT LLC,2/8/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/9/2019,1 kWh,kWh,35.96,36.08,36.56,58.64,58.52,58.04,58.04,58.44,61.16,77.48,80.8,76.28,76.48,77.52,76.52,66.04,70.2,73.24,74.2,73.56,71.52,39.52,36.4,36.52
0918901005 NPP DEVELOPMENT LLC,2/9/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/10/2019,1 kWh,kWh,36.76,36.24,35.92,57.44,59,58.8,59,58.68,64.8,72.04,68.84,64.2,65.56,69.52,68.92,72.32,73.2,74.2,71.08,66.16,63.76,40.12,39.92,39.32
0918901005 NPP DEVELOPMENT LLC,2/10/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/11/2019,1 kWh,kWh,39.92,40.96,40.32,58.04,58.96,58.56,57.76,58.52,59.68,66.64,65.52,62.12,61.04,59.48,60.76,63.6,68.2,66.52,74,74.4,64.68,35.52,35.48,35.92
0918901005 NPP DEVELOPMENT LLC,2/11/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/12/2019,1 kWh,kWh,35.84,35.84,35.88,58.24,59,58.88,59.28,58.84,59.36,66.84,67.2,67,68.64,69,68.6,67.76,67.08,60.56,60.4,59.68,59.8,35.52,35.32,35.6
0918901005 NPP DEVELOPMENT LLC,2/12/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/13/2019,1 kWh,kWh,35.32,35.48,34.76,65.08,66.12,66.24,66.64,66.24,68.48,74.52,77.08,71.08,72.32,75.88,67.76,68.4,76.04,81.32,76.48,73.6,65.08,35.2,34.96,35.16
0918901005 NPP DEVELOPMENT LLC,2/13/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/14/2019,1 kWh,kWh,35.36,35.64,35.24,58.44,59.76,59.44,59.4,59.68,60.56,68.28,76.92,76.08,75.84,74.84,74.92,75.6,80.64,75.6,74.04,73.84,73.92,48.8,48.6,48.8
0918901005 NPP DEVELOPMENT LLC,2/14/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/15/2019,1 kWh,kWh,49.44,48.92,49.08,71.28,72.52,71.96,72.24,71.96,75.12,80.88,87.04,87.16,87.68,91.56,79.96,73.8,74.68,67.32,67.76,67.52,67.36,47.12,48.24,48.6
0918901005 NPP DEVELOPMENT LLC,2/15/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/16/2019,1 kWh,kWh,38.88,34.08,34.96,58,58.92,58.4,59,58.48,59.04,64.92,64.92,63.64,63.92,63.36,67.2,67.52,70.6,70.44,70.48,67.6,66.44,35.04,34.88,34.8
0918901005 NPP DEVELOPMENT LLC,2/16/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/17/2019,1 kWh,kWh,35.4,35.68,35.6,58.2,59.76,58.68,59.08,58.96,59.32,64.24,65.92,72.96,76.04,78.28,79.56,82.92,82.72,80.44,73.52,60.36,58.8,35.24,34.88,35.12
0918901005 NPP DEVELOPMENT LLC,2/17/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/18/2019,1 kWh,kWh,35.44,35.2,35.68,57.88,59.12,58.36,57.8,58.28,59.04,65.84,70.28,71.8,72.4,72.72,73.84,82.52,80.72,73.44,73.4,73.8,69,36.04,35.84,35.96
0918901005 NPP DEVELOPMENT LLC,2/18/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/19/2019,1 kWh,kWh,36.36,36.44,36.64,58.24,59.28,58.16,58.72,58.8,61.84,68,75.96,83.64,82.28,71.6,67.36,66.08,67.24,63.32,60.96,61.08,61,36.44,36.72,36.8
0918901005 NPP DEVELOPMENT LLC,2/19/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0918901005 NPP DEVELOPMENT LLC,2/20/2019,1 kWh,kWh,36.96,36.76,36.24,57.68,59.24,58.84,58.88,59.44,61.84,67.88,78.76,87.32,85.92,87.08,85.68,83.76,81.2,73.36,71.88,72.44,71.48,47.2,47.12,47.4
