Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
8000534 03,7/6/2015,G28823358 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000534 03,7/7/2015,G28823358 1 kWh,kWh,0,0,0,0,0,0,0,0,0,57.75,287,272.125,289.625,294.875,288.75,282.625,243.25,196,180.25,174.125,175,175.875,170.625,168
8000534 03,7/7/2015,G28823358 1 Power Factor,Power Factor,0,0,0,0,0,0,0,0,0,0.436277,0.988669,0.990387,0.993236,0.995568,0.996675,0.994452,0.939706,0.86785,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/7/2015,G28823358 2,kVARh,0,0,0,0,0,0,0,0,0,-32.332565,43.446882,1.515589,33.848154,27.785797,23.23903,29.806582,-62.644342,-112.15358,-104.070438,-100.534065,-101.039261,-101.544456,-98.513279,-96.997688
8000534 03,7/8/2015,G28823358 1 kWh,kWh,165.375,160.125,154.875,153.125,154,153.125,157.5,169.75,199.5,252,260.75,295.75,280.875,283.5,287.875,285.25,275.625,213.5,182,170.625,159.25,153.125,156.625,149.625
8000534 03,7/8/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.922836,0.994633,0.987144,0.99577,0.997441,0.996937,0.995686,0.994763,0.996616,0.919902,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/8/2015,G28823358 2,kVARh,-95.482101,-92.450924,-89.419746,-88.409351,-88.914547,-88.409355,-90.935333,-98.008083,-74.769054,-25.259815,-14.145495,27.280601,19.702656,22.228638,26.775404,29.301386,22.733834,-83.862585,-105.08083,-98.513279,-91.945728,-88.409355,-90.430141,-86.388565
8000534 03,7/9/2015,G28823358 1 kWh,kWh,147,141.75,142.625,137.375,138.25,136.5,138.25,147.875,191.625,245.875,252.875,254.625,262.5,261.625,259,252,256.375,197.75,168,161.875,157.5,159.25,152.25,148.75
8000534 03,7/9/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.93782,0.998886,0.999949,0.997878,0.998053,0.999404,0.999878,0.999839,0.999297,0.881999,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/9/2015,G28823358 2,kVARh,-84.872978,-81.841805,-82.347,-79.315819,-79.821014,-78.810623,-79.821018,-85.378174,-58.097576,0.505196,-0.505196,-6.567552,16.166282,8.588337,4.041571,4.04157,9.59873,-105.08083,-96.997692,-93.461315,-90.935333,-91.945728,-87.90416,-85.883369
8000534 03,7/10/2015,G28823358 1 kWh,kWh,143.5,141.75,140.875,143.5,136.5,139.125,140.875,151.375,193.375,224.875,262.5,287,285.25,292.25,301,306.25,312.375,245.875,212.625,200.375,192.5,183.75,181.125,174.125
8000534 03,7/10/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.92503,0.949624,0.991869,0.995481,0.998183,0.997535,0.995889,0.996326,0.995777,0.929418,0.878385,0.867866,0.866019,0.866019,0.866019,0.866019
8000534 03,7/10/2015,G28823358 2,kVARh,-82.852196,-81.841805,-81.336605,-82.852196,-78.810623,-80.32621,-81.336605,-87.39896,-73.253466,-64.159931,-15.155888,27.280601,17.176675,20.207852,27.280601,26.270207,28.796189,-94.47171,-115.689957,-114.679562,-111.143188,-106.091221,-104.575634,-100.534065
8000534 03,7/11/2015,G28823358 1 kWh,kWh,165.375,163.625,161,161.875,155.75,157.5,158.375,161.875,210.875,280,335.125,386.75,380.625,402.5,404.25,406.875,400.75,371,284.375,258.125,247.625,235.375,232.75,217
8000534 03,7/11/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.927808,0.999309,0.998158,0.997694,0.997077,0.999546,0.999528,0.999886,0.99936,0.975636,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/11/2015,G28823358 2,kVARh,-95.482101,-94.47171,-92.95612,-93.461319,-89.924942,-90.935333,-91.440529,-93.461315,-69.211893,10.103926,-10.609123,-26.270207,-28.796189,-12.124711,-10.103926,-5.55716,-14.145497,-63.654734,-164.188805,-149.032906,-142.970558,-135.897804,-134.382217,-125.288685
8000534 03,7/12/2015,G28823358 1 kWh,kWh,209.125,199.5,200.375,203.875,194.25,193.375,201.25,213.5,284.375,359.625,382.375,401.625,409.5,402.5,405.125,418.25,424.375,373.625,281.75,263.375,258.125,251.125,229.25,217
8000534 03,7/12/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.923222,0.996334,0.997058,0.999194,0.999753,0.999796,0.999366,0.999324,0.998691,0.986927,0.867329,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/12/2015,G28823358 2,kVARh,-120.741917,-115.184757,-115.689953,-117.710739,-112.15358,-111.648384,-116.195148,-123.267899,-103.565247,-30.816976,-28.796189,-15.661086,-4.04157,-8.083141,-13.6403,-15.155889,-21.723441,-53.045612,-161.662819,-152.064095,-149.032906,-144.991341,-132.361435,-125.288685
8000534 03,7/13/2015,G28823358 1 kWh,kWh,202.125,195.125,192.5,187.25,182.875,178.5,181.125,204.75,257.25,279.125,326.375,357,371.875,374.5,369.25,336.875,350.875,255.5,225.75,207.375,200.375,202.125,192.5,183.75
8000534 03,7/13/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.919632,0.905493,0.968338,0.988261,0.998995,0.997905,0.997397,0.973771,0.997487,0.868896,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/13/2015,G28823358 2,kVARh,-116.700348,-112.658775,-111.143188,-108.112007,-105.586029,-103.060047,-104.575634,-118.215935,-103.060047,-127.814663,-75.274248,-43.446881,-16.671478,-23.239031,-26.270208,-57.087184,-24.754619,-145.496536,-130.340645,-119.731522,-115.689957,-116.700348,-111.143188,-106.091225
8000534 03,7/14/2015,G28823358 1 kWh,kWh,178.5,172.375,170.625,175,171.5,166.25,164.5,189,246.75,307.125,362.25,349.125,354.375,340.375,296.625,305.375,313.25,245.875,224.875,217,202.125,193.375,195.125,197.75
8000534 03,7/14/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.92081,0.965457,0.999236,0.995607,0.998844,0.986296,0.92755,0.964138,0.979514,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/14/2015,G28823358 2,kVARh,-103.060047,-99.523674,-98.513279,-101.039261,-99.018475,-95.987297,-94.976906,-109.122402,-95.987297,-77.295036,-14.145497,-26.775404,-16.671478,-47.993649,-101.544458,-83.357391,-50.51963,-141.960159,-129.835457,-125.288681,-116.700344,-111.648384,-112.658775,-114.174366
8000534 03,7/15/2015,G28823358 1 kWh,kWh,192.5,189,183.75,186.375,181.125,184.625,182,190.75,254.625,248.5,324.625,333.375,355.25,350,336,331.625,332.5,235.375,196,181.125,185.5,173.25,173.25,165.375
8000534 03,7/15/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.924267,0.870384,0.984319,0.990839,0.996551,0.996266,0.993501,0.994421,0.994687,0.870665,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/15/2015,G28823358 2,kVARh,-111.143185,-109.122402,-106.091225,-107.606812,-104.575634,-106.59642,-105.08083,-110.132797,-96.492493,-140.444572,-52.035218,-44.962471,-28.290994,-30.311779,-38.394918,-34.858545,-34.35335,-132.866631,-113.163975,-104.575634,-107.101616,-100.028866,-100.028866,-95.482101
8000534 03,7/16/2015,G28823358 1 kWh,kWh,163.625,160.125,161,159.25,156.625,153.125,152.25,173.25,235.375,244.125,327.25,330.75,338.625,333.375,351.75,354.375,348.25,279.125,221.375,207.375,195.125,191.625,195.125,183.75
8000534 03,7/16/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.926418,0.92522,0.992697,0.994649,0.99259,0.992484,0.994924,0.994593,0.994513,0.911478,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/16/2015,G28823358 2,kVARh,-94.47171,-92.450924,-92.95612,-91.945724,-90.430138,-88.409355,-87.904156,-100.02887,-83.357391,-94.47171,-39.405312,-34.353348,-40.9209,-40.9209,-35.363741,-36.879332,-36.374134,-118.721134,-127.814667,-119.731525,-112.658775,-110.637993,-112.658775,-106.091225
8000534 03,7/17/2015,G28823358 1 kWh,kWh,176.75,168.875,171.5,167.125,168,168.875,168,194.25,280.875,366.625,372.75,373.625,377.125,381.5,379.75,406,393.75,290.5,255.5,245.875,237.125,237.125,225.75,227.5
8000534 03,7/17/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.909123,0.994938,0.997128,0.997222,0.998183,0.996859,0.996821,0.998368,0.987037,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/17/2015,G28823358 2,kVARh,-102.049652,-97.502884,-99.018475,-96.492493,-96.997688,-97.502884,-96.997692,-112.15358,-123.773098,-36.87933,-28.290994,-27.785797,-21.723441,-30.311778,-30.311778,-19.19746,-55.571594,-167.725166,-147.517326,-141.960159,-136.908195,-136.908195,-130.340652,-131.351044
8000534 03,7/18/2015,G28823358 1 kWh,kWh,217,212.625,212.625,202.125,199.5,195.125,199.5,223.125,269.5,380.625,414.75,406.875,396.375,405.125,389.375,389.375,390.25,356.125,297.5,294,284.375,287.875,265.125,257.25
8000534 03,7/18/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.969076,0.999703,0.999702,0.999778,0.996919,0.999833,0.995202,0.994658,0.922221,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/18/2015,G28823358 2,kVARh,-125.288685,-122.762703,-122.762699,-116.700348,-115.184757,-112.658775,-115.184757,-128.825058,-155.600456,-62.139144,-10.103926,-9.59873,-7.577945,14.650692,-2.525981,-36.87933,-39.405312,-136.908199,-171.766747,-169.745956,-164.188797,-166.209587,-153.074486,-148.527718
8000534 03,7/19/2015,G28823358 1 kWh,kWh,256.375,248.5,244.125,231,226.625,228.375,231.875,250.25,304.5,419.125,429.625,413,396.375,419.125,388.5,329.875,312.375,269.5,252,241.5,260.75,240.625,228.375,211.75
8000534 03,7/19/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.886077,0.999946,0.999993,0.999562,0.999641,0.999832,0.970051,0.868257,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/19/2015,G28823358 2,kVARh,-148.022514,-143.475754,-140.949768,-133.371826,-130.845848,-131.856239,-133.877022,-144.486145,-157.621246,-3.536374,-1.515589,-12.124711,-10.609122,-7.577945,-67.696308,-188.438225,-180.35508,-155.600456,-145.496536,-139.434174,-150.5485,-138.928986,-131.856236,-122.257507
8000534 03,7/20/2015,G28823358 1 kWh,kWh,203,199.5,198.625,200.375,196,192.5,195.125,233.625,276.5,377.125,406,398.125,402.5,419.125,404.25,400.75,377.125,285.25,252.875,226.625,218.75,210.875,201.25,201.25
8000534 03,7/20/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.88464,0.99875,0.99986,0.999315,0.999558,0.999993,0.999094,0.999612,0.985737,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/20/2015,G28823358 2,kVARh,-117.205544,-115.184757,-114.679562,-115.689957,-113.163975,-111.143185,-112.658779,-134.887413,-145.496536,-17.681871,-6.062356,-13.640301,-10.103927,-1.515589,-14.145497,-11.114318,-46.983254,-164.693993,-146.001732,-130.845848,-126.299072,-121.752308,-116.195152,-116.195152
8000534 03,7/21/2015,G28823358 1 kWh,kWh,192.5,189,184.625,181.125,176.75,172.375,182.875,202.125,253.75,295.75,356.125,371,365.75,371.875,364,362.25,335.125,284.375,222.25,199.5,193.375,188.125,181.125,177.625
8000534 03,7/21/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.922803,0.938039,0.994639,0.99637,0.996115,0.998438,0.997454,0.997484,0.98936,0.919955,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/21/2015,G28823358 2,kVARh,-111.143188,-109.122402,-106.59642,-104.575638,-102.049652,-99.52367,-105.586025,-116.700348,-96.997692,-77.800233,-36.87933,-31.322171,-32.332565,-20.713049,-25.259815,-25.259815,-42.941687,-120.741917,-128.319862,-115.184757,-111.64838,-108.617207,-104.575634,-102.554852
8000534 03,7/22/2015,G28823358 1 kWh,kWh,174.125,165.375,165.375,163.625,160.125,161,165.375,188.125,239.75,253.75,333.375,336,346.5,343.875,330.75,327.25,320.25,252,201.25,184.625,185.5,177.625,175.875,169.75
8000534 03,7/22/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.922008,0.913858,0.998244,0.996442,0.999084,0.99792,0.998319,0.998209,0.995232,0.911228,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/22/2015,G28823358 2,kVARh,-100.534065,-95.482101,-95.482101,-94.47171,-92.450924,-92.95612,-95.482101,-108.617207,-92.956123,-106.091225,-19.702656,-28.290993,-12.124711,-21.723441,-19.19746,-19.19746,-29.301386,-108.112011,-116.195148,-106.59642,-107.10162,-102.554852,-101.54446,-98.008083
8000534 03,7/23/2015,G28823358 1 kWh,kWh,168,159.25,159.25,162.75,161,159.25,161,177.625,238,286.125,329,320.25,334.25,336,328.125,317.625,312.375,218.75,184.625,168.875,169.75,168,161.875,166.25
8000534 03,7/23/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.873882,0.92377,0.977548,0.996323,0.992993,0.996621,0.996059,0.995568,0.99403,0.993833,0.877756,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/23/2015,G28823358 2,kVARh,-96.997688,-91.945728,-91.945724,-93.966515,-92.95612,-91.945728,-92.956123,-98.513279,-85.883371,-53.045612,-28.290993,-34.353348,-27.280601,-28.290993,-30.816974,-34.858545,-34.858545,-119.226326,-106.59642,-97.502884,-98.00808,-96.997688,-93.461319,-95.987297
8000534 03,7/24/2015,G28823358 1 kWh,kWh,158.375,157.5,154.875,151.375,152.25,160.125,158.375,175.875,222.25,296.625,319.375,307.125,315,326.375,335.125,333.375,273.875,249.375,215.25,205.625,204.75,208.25,204.75,203.875
8000534 03,7/24/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.915244,0.993924,0.99507,0.994967,0.997904,0.996197,0.99745,0.997817,0.90599,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/24/2015,G28823358 2,kVARh,-91.440529,-90.935333,-89.419746,-87.39896,-87.90416,-92.450924,-91.440529,-101.544456,-92.95612,-32.837761,-31.827368,-30.816975,-14.145496,-25.765012,-23.744226,-21.723441,-125.793884,-143.980949,-124.278294,-118.72113,-118.215935,-120.236721,-118.215935,-117.710739
8000534 03,7/25/2015,G28823358 1 kWh,kWh,192.5,191.625,189,189.875,183.75,188.125,186.375,200.375,274.75,331.625,365.75,364,370.125,364.875,371,369.25,343,336.875,244.125,214.375,212.625,207.375,212.625,202.125
8000534 03,7/25/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.929493,0.988615,0.999168,0.999411,0.999588,0.999098,0.999938,0.999926,0.997371,0.998124,0.903893,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/25/2015,G28823358 2,kVARh,-111.143188,-110.637989,-109.122402,-109.627598,-106.091225,-108.617207,-107.606812,-115.689953,-84.872982,-42.941687,-14.145497,-10.103926,-10.609122,-8.588337,-4.04157,2.020785,-24.249423,-19.702656,-111.64838,-123.773094,-122.762703,-119.731522,-122.762703,-116.700348
8000534 03,7/26/2015,G28823358 1 kWh,kWh,196,191.625,186.375,182,184.625,182.875,189.875,196,230.125,293.125,331.625,317.625,332.5,340.375,349.125,312.375,293.125,218.75,198.625,172.375,167.125,162.75,162.75,156.625
8000534 03,7/26/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.909968,0.97108,0.996936,0.998459,0.999815,0.99968,0.998187,0.996946,0.990311,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/26/2015,G28823358 2,kVARh,-113.163975,-110.637989,-107.606812,-105.080833,-106.59642,-105.586029,-109.627598,-113.163975,-99.52367,-54.056004,-25.765012,-16.671478,-6.062356,-8.588337,-18.692264,-23.744226,-38.900116,-126.29908,-114.679562,-99.52367,-96.492493,-93.966515,-93.966515,-90.430138
8000534 03,7/27/2015,G28823358 1 kWh,kWh,158.375,152.25,154,154,156.625,162.75,161,179.375,231,307.125,298.375,321.125,329,315,315,310.625,288.75,211.75,191.625,182.875,182.875,179.375,172.375,172.375
8000534 03,7/27/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.874027,0.922068,0.995834,0.932868,0.993583,0.999199,0.99594,0.995347,0.992227,0.97245,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/27/2015,G28823358 2,kVARh,-91.440529,-87.904156,-88.914551,-88.914551,-90.430138,-93.966515,-92.95612,-99.523674,-84.872978,-27.785798,-78.305426,-25.765012,-13.135104,-28.290994,-30.311778,-38.900114,-60.623556,-122.257507,-110.637989,-105.586029,-105.586029,-103.565243,-99.523674,-99.52367
8000534 03,7/28/2015,G28823358 1 kWh,kWh,166.25,160.125,162.75,158.375,161.875,157.5,168,191.625,263.375,329,363.125,367.5,373.625,371,360.5,348.25,340.375,248.5,219.625,207.375,198.625,200.375,196,193.375
8000534 03,7/28/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.93663,0.997573,0.999568,0.999402,0.999976,0.999663,0.998541,0.997949,0.997139,0.881835,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/28/2015,G28823358 2,kVARh,-95.987297,-92.450924,-93.966515,-91.440533,-93.461319,-90.935333,-96.997692,-110.637993,-72.24307,-20.207852,1.515589,-3.031178,-0.505196,-9.093533,-19.19746,-22.228637,-25.765011,-132.361431,-126.804276,-119.731522,-114.679562,-115.689953,-113.163971,-111.648384
8000534 03,7/29/2015,G28823358 1 kWh,kWh,182,175,172.375,166.25,165.375,166.25,166.25,189,238,291.375,357,360.5,380.625,355.25,368.375,361.375,350,270.375,226.625,217.875,209.125,210.875,203.875,196.875
8000534 03,7/29/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.871827,0.921829,0.956236,0.999837,0.998358,0.999927,0.996064,0.999462,0.998352,0.997786,0.90901,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/29/2015,G28823358 2,kVARh,-105.08083,-101.039261,-99.523674,-95.987297,-95.482101,-95.987297,-95.987297,-106.091225,-88.914549,-58.097575,-5.051963,-20.207852,0.505196,-29.301385,-10.609123,-20.713049,-23.23903,-118.721134,-130.845844,-125.79388,-120.741917,-121.752312,-117.710739,-113.669167
8000534 03,7/30/2015,G28823358 1 kWh,kWh,191.625,183.75,185.5,189.875,178.5,183.75,182.875,206.5,265.125,313.25,377.125,391.125,404.25,411.25,368.375,294.875,271.25,260.75,254.625,240.625,231.875,233.625,232.75,224
8000534 03,7/30/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.871223,0.923999,0.928571,0.999601,0.999214,0.999843,0.999988,0.959044,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/30/2015,G28823358 2,kVARh,-110.637989,-106.091225,-107.101616,-109.627598,-103.060047,-106.091225,-105.586025,-116.195148,-93.461317,-104.070436,-10.609122,-14.650693,-1.010393,0,-74.263858,-170.251152,-156.610855,-150.5485,-147.012123,-138.928986,-133.877022,-134.887413,-134.382217,-129.330261
8000534 03,7/31/2015,G28823358 1 kWh,kWh,207.375,206.5,198.625,194.25,196.875,194.25,191.625,216.125,269.5,349.125,391.125,388.5,399,399,387.625,401.625,399.875,326.375,274.75,264.25,266,273,252,239.75
8000534 03,7/31/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.931446,0.994763,0.999813,0.999818,0.999873,0.999869,0.998708,0.999942,0.99996,0.897209,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,7/31/2015,G28823358 2,kVARh,-119.731525,-119.226326,-114.679562,-112.15358,-113.669167,-112.15358,-110.637993,-124.783489,-95.987297,-24.754618,-6.567552,-2.020785,6.062356,-6.062356,-14.650692,3.536374,-3.536374,-159.136833,-158.631638,-152.56929,-153.579681,-157.621246,-145.496536,-138.423782
8000534 03,8/1/2015,G28823358 1 kWh,kWh,237.125,229.25,222.25,224,215.25,217,222.25,249.375,316.75,378,409.5,389.375,387.625,399.875,421.75,430.5,415.625,383.25,294,283.5,284.375,269.5,259.875,258.125
8000534 03,8/1/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.927002,0.987526,0.99989,0.999629,0.999856,0.998161,0.99985,0.999376,0.999827,0.968859,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,8/1/2015,G28823358 2,kVARh,-136.908195,-132.361435,-128.319866,-129.330254,-124.278294,-125.288685,-128.319866,-143.980942,-108.112007,-43.446881,0,-10.609122,0.505196,-13.640301,2.020785,15.155889,-7.577945,-74.769056,-169.745956,-163.683601,-164.188797,-155.600456,-150.043304,-149.032906
8000534 03,8/2/2015,G28823358 1 kWh,kWh,231.875,233.625,222.25,225.75,217.875,223.125,218.75,228.375,293.125,379.75,382.375,368.375,380.625,378.875,369.25,364.875,345.625,299.25,238,223.125,224.875,227.5,227.5,215.25
8000534 03,8/2/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.921022,0.999182,0.99909,0.999952,0.999661,0.999757,0.99994,0.998676,0.991868,0.929974,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019
8000534 03,8/2/2015,G28823358 2,kVARh,-133.877022,-134.887413,-128.319855,-130.340652,-125.79388,-128.825058,-126.29908,-131.856236,-110.637989,-15.155889,-4.546766,-2.525981,6.567552,7.577945,0,-18.692263,-39.910508,-93.966509,-137.413399,-128.825062,-129.835457,-131.351044,-131.351044,-124.278294
8000534 03,8/3/2015,G28823358 1 kWh,kWh,203.875,202.125,197.75,196,197.75,193.375,206.5,239.75,299.25,323.75,406,407.75,415.625,435.75,434.875,431.375,372.75,312.375,292.25,270.375,267.75,258.125,253.75,238
8000534 03,8/3/2015,G28823358 1 Power Factor,Power Factor,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.866019,0.922765,0.968356,0.999836,0.999959,0.999557,0.999338,0.999865,0.999097,0.945547,0.872004,0.868619,0.867396,0.866019,0.866019,0.866019,0.866019
8000534 03,8/3/2015,G28823358 2,kVARh,-117.710739,-116.700348,-114.174366,-113.163971,-114.174366,-111.648384,-119.22633,-138.42379,-116.195152,-81.841801,4.04157,-3.031178,-8.588337,15.155889,4.546767,17.681871,-95.987297,-175.303123,-166.714783,-155.095268,-154.590073,-149.032913,-146.506927,-137.413391
8000534 03,8/4/2015,G28823358 1 kWh,kWh,221.375,215.25,215.25,215.25,210,204.75,211.75,220.5,252.875,278.25,370.125,384.125,413,422.625,336,425.25,341.25,271.25,269.5,274.75,269.5,265.125,253.75,240.625
