Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
7810699003 PAWTUCKET RED SOX,10/17/2018,1 kWh,kWh,90.18,95.76,96.0,92.34,90.78,94.5,93.54,91.8,105.0,122.22,137.82,137.04,145.38,139.92,134.1,126.24,121.8,117.12,109.68,109.2,112.68,108.24,107.1,104.4
7810699003 PAWTUCKET RED SOX,10/17/2018,1 Power Factor,Power Factor,73.68627,75.034203,73.63539,73.484433,74.054004,75.07224699999999,75.27968,74.96283100000001,77.299681,82.330698,84.582915,85.571972,85.5639,85.14370699999999,82.963649,82.25064300000001,81.789547,78.088192,76.86933499999999,77.54045699999999,77.389359,77.529004,77.352275,77.400657
7810699003 PAWTUCKET RED SOX,10/17/2018,2 kVAh,kVAh,122.4,127.62,130.38,125.64,122.58,125.88,124.26,122.46,135.6,148.44,162.96,160.14,169.92,164.34,161.64,153.48,148.92,149.94,142.68,140.82,145.62,139.62,138.48,134.88
7810699003 PAWTUCKET RED SOX,10/18/2018,1 kWh,kWh,105.0,107.58,108.84,105.42,106.08,107.22,109.44,106.56,110.7,119.4,135.9,134.88,140.4,137.1,130.44,121.2,112.56,113.76,104.46,103.08,104.34,100.74,102.12,99.72
7810699003 PAWTUCKET RED SOX,10/18/2018,1 Power Factor,Power Factor,77.57157099999999,78.514397,77.687005,77.775995,77.928979,78.957298,79.223563,78.793841,78.277883,80.701988,82.575604,83.260948,82.313653,83.150663,81.211093,80.820392,79.592886,77.00962,77.383115,77.0527,76.77050899999999,76.87652299999999,76.67254,76.55910300000001
7810699003 PAWTUCKET RED SOX,10/18/2018,2 kVAh,kVAh,135.36,137.04,140.1,135.54,136.14,135.78,138.12,135.24,141.42,147.9,164.58,162.0,170.58,164.88,160.62,149.94,141.42,147.72,135.0,133.8,135.9,131.04,133.2,130.26
7810699003 PAWTUCKET RED SOX,10/19/2018,1 kWh,kWh,100.86,104.7,106.74,100.8,103.74,105.54,114.24,107.88,120.12,117.3,133.56,140.1,138.12,146.7,140.46,119.46,111.24,110.88,107.82,107.94,111.66,108.54,109.68,107.28
7810699003 PAWTUCKET RED SOX,10/19/2018,1 Power Factor,Power Factor,75.891975,76.30260600000001,75.991888,75.811691,75.934135,77.004814,79.120713,77.781449,79.37906600000001,80.853561,83.577701,84.90490600000001,84.709327,86.030539,83.865764,80.836199,80.154678,77.727749,77.653231,77.643459,77.451368,77.156161,77.002791,76.475914
7810699003 PAWTUCKET RED SOX,10/19/2018,2 kVAh,kVAh,132.9,137.22,140.46,132.96,136.62,137.04,144.3,138.66,151.32,144.96,159.84,165.0,163.08,170.52,167.34,147.78,138.78,142.68,138.84,139.02,144.18,140.64,142.44,140.28
7810699003 PAWTUCKET RED SOX,10/20/2018,1 kWh,kWh,106.74,111.06,111.66,105.96,107.04,105.42,111.3,106.2,105.24,100.2,101.76,107.64,106.02,114.12,111.36,96.96,97.86,101.82,104.1,103.5,104.4,105.24,102.24,100.68
7810699003 PAWTUCKET RED SOX,10/20/2018,1 Power Factor,Power Factor,77.314058,78.051785,77.386771,76.916986,77.19026600000001,77.296897,77.35742900000001,76.623561,76.161743,76.726989,76.951432,76.826737,77.158324,78.85110999999999,77.599473,73.950541,74.336857,73.875636,74.111478,74.358625,73.90392800000001,74.44645899999999,74.180952,74.180272
7810699003 PAWTUCKET RED SOX,10/20/2018,2 kVAh,kVAh,138.06,142.32,144.3,137.76,138.66,136.38,143.88,138.6,138.18,130.62,132.24,140.1,137.4,144.72,143.4,131.1,131.64,137.82,140.46,139.2,141.24,141.36,137.82,135.72
7810699003 PAWTUCKET RED SOX,10/21/2018,1 kWh,kWh,100.44,101.7,103.62,100.38,98.4,99.6,101.64,99.72,101.46,93.66,95.04,95.82,98.7,100.74,103.02,95.88,96.48,95.7,103.62,103.56,106.32,102.24,109.92,102.78
7810699003 PAWTUCKET RED SOX,10/21/2018,1 Power Factor,Power Factor,74.276401,75.14879499999999,74.730672,74.193602,74.480098,74.73455200000001,74.947678,75.109038,74.827168,74.940278,75.47268299999999,75.469368,75.844828,75.870126,75.62714,75.097413,76.091748,76.647296,76.834064,76.88481800000001,76.978054,77.314649,77.524183,76.138973
7810699003 PAWTUCKET RED SOX,10/21/2018,2 kVAh,kVAh,135.24,135.36,138.66,135.3,132.12,133.26,135.6,132.78,135.6,124.98,125.94,126.96,130.14,132.78,136.2,127.68,126.78,124.86,134.82,134.7,138.12,132.24,141.78,135.0
7810699003 PAWTUCKET RED SOX,10/22/2018,1 kWh,kWh,102.6,104.94,108.42,101.64,104.16,103.98,112.02,113.88,123.72,119.22,123.6,132.42,150.12,149.94,145.44,112.08,111.0,106.14,97.38,96.48,98.34,95.04,95.76,89.4
7810699003 PAWTUCKET RED SOX,10/22/2018,1 Power Factor,Power Factor,76.893247,77.662265,77.319287,77.488297,77.886854,78.805327,81.132963,80.527344,80.618567,80.775719,82.439412,83.68703000000001,85.073256,85.006631,84.275275,80.281193,79.682429,79.189601,77.304937,77.944916,76.825903,76.564585,77.152431,74.476749
7810699003 PAWTUCKET RED SOX,10/22/2018,2 kVAh,kVAh,133.44,135.12,140.22,131.16,133.74,131.94,138.06,141.42,153.48,147.6,149.94,158.22,176.46,176.4,172.56,139.56,139.32,134.04,126.0,123.78,127.98,124.14,124.14,120.06
7810699003 PAWTUCKET RED SOX,10/23/2018,1 kWh,kWh,91.32,92.94,94.74,91.68,89.7,90.48,97.92,97.38,103.14,98.16,115.08,118.86,119.76,115.92,117.42,100.5,94.68,91.08,94.32,97.38,99.72,94.14,97.32,89.94
7810699003 PAWTUCKET RED SOX,10/23/2018,1 Power Factor,Power Factor,74.90474,76.156763,74.593548,74.027187,74.946772,75.482545,77.794249,77.24897,78.16367199999999,78.029855,81.613325,82.575614,82.584601,82.037849,80.537697,77.762681,74.840153,72.64001400000001,75.325564,76.35843299999999,76.168673,76.95369699999999,77.153015,74.56711999999999
7810699003 PAWTUCKET RED SOX,10/23/2018,2 kVAh,kVAh,121.92,122.04,127.02,123.84,119.7,119.88,125.88,126.12,131.94,125.82,141.0,143.94,145.02,141.3,145.8,129.24,126.54,125.4,125.22,127.5,130.92,122.34,126.12,120.6
7810699003 PAWTUCKET RED SOX,10/24/2018,1 kWh,kWh,88.5,94.08,93.66,87.78,92.94,88.62,96.84,94.98,102.78,98.88,109.2,111.78,116.88,119.58,112.74,100.14,97.44,93.18,96.36,97.74,97.56,94.08,96.54,87.96
