Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
25778711074,11/1/2018,605115118 1 kWh,kWh,69.479998,67.919998,66.659998,67.139998,64.679999,67.139999,91.799998,112.739999,120.359997,126.719996,133.019997,135.119997,115.379997,121.859996,115.019999,108.059998,102.899999,100.859997,85.559999,88.139997,79.019998,82.799998,73.739998,67.859998
25778711074,11/1/2018,605115118 1 Power Factor,Power Factor,0.775332,0.772936,0.76615,0.768731,0.76201,0.768514,0.826714,0.877783,0.907853,0.906797,0.90957,0.901662,0.89855,0.900028,0.895259,0.877698,0.889903,0.875005,0.784712,0.792139,0.789943,0.816349,0.775209,0.759388
25778711074,11/1/2018,605115118 2,kVARh,56.579998,55.739999,55.919999,55.859998,54.959999,55.739999,62.339998,60.779998,55.379999,58.619998,60.659998,64.499998,56.279999,58.799998,57.059999,58.919999,52.679998,55.379999,67.559999,67.859998,61.319999,58.199998,59.879998,58.139998
25778711074,11/2/2018,605115118 1 kWh,kWh,66.239999,67.439998,66.899998,65.999999,65.939999,66.599998,93.119996,106.139997,124.619998,124.079996,132.66,118.499998,120.539997,122.279998,120.419996,120.539997,123.539998,112.799997,99.539998,91.379998,83.639998,78.599999,73.979998,72.119999
25778711074,11/2/2018,605115118 1 Power Factor,Power Factor,0.755562,0.754057,0.752465,0.753702,0.756529,0.760068,0.827394,0.870184,0.90577,0.90284,0.906565,0.911332,0.913423,0.902599,0.910608,0.886658,0.905153,0.90169,0.844873,0.807314,0.793063,0.783731,0.770207,0.771904
25778711074,11/2/2018,605115118 2,kVARh,57.419999,58.739999,58.559999,57.539998,56.999999,56.939998,62.639999,59.759998,57.899998,58.859998,61.379999,53.339999,53.519999,58.499998,54.539999,63.179999,58.139998,53.76,62.759998,66.719998,64.139998,62.099998,61.259999,59.399999
25778711074,11/3/2018,605115118 1 kWh,kWh,73.139997,71.099998,67.859998,68.879998,68.819997,67.799998,67.799999,80.639997,82.439998,81.059998,90.479998,87.059998,90.779999,84.539997,83.519998,74.039999,71.519999,77.519999,69.179999,68.459998,69.119998,68.459999,68.459999,67.679997
25778711074,11/3/2018,605115118 1 Power Factor,Power Factor,0.77206,0.769385,0.762748,0.766091,0.760824,0.764948,0.770742,0.825316,0.84478,0.819839,0.868315,0.86856,0.884597,0.827171,0.815423,0.776043,0.760936,0.80362,0.765787,0.762429,0.760902,0.766341,0.763346,0.763711
25778711074,11/3/2018,605115118 2,kVARh,60.179998,59.039998,57.539999,57.779998,58.679999,57.059998,55.979999,54.659998,51.659998,56.099998,51.6,49.499999,47.639998,57.239999,59.099999,59.939999,60.96,55.199999,58.079998,58.079999,58.919998,57.359998,57.899999,57.179998
25778711074,11/4/2018,605115118 1 kWh,kWh,69.539999,70.559999,69.539998,67.559999,66.539998,68.039998,68.879999,69.359999,67.799998,73.979999,84.539999,87.959998,93.599998,93.479999,98.039997,94.799998,84.599998,78.599998,71.519999,70.619998,69.959998,70.379998,70.679998,71.159998
25778711074,11/4/2018,605115118 1 Power Factor,Power Factor,0.766984,0.77919,0.78217,0.776016,0.771614,0.776707,0.77956,0.772194,0.773831,0.799864,0.845328,0.854339,0.869334,0.871377,0.896555,0.87332,0.829466,0.795427,0.770827,0.765038,0.770899,0.773936,0.774847,0.772945
25778711074,11/4/2018,605115118 2,kVARh,58.139998,56.759999,55.379999,54.899999,54.839999,55.139998,55.319999,57.059999,55.499999,54.96,52.979999,53.279998,52.619998,52.319999,48.119999,52.559998,56.879999,59.819998,59.099998,59.399999,57.779998,57.539999,57.599998,58.319998
25778711074,11/5/2018,605115118 1 kWh,kWh,69.659998,65.819998,65.339999,65.579999,64.859998,72.539998,100.259998,116.159998,129.599998,136.739997,129.599998,124.679997,124.139997,137.159998,117.419998,111.479998,96.539998,95.519998,91.679997,91.019998,84.059998,92.819999,85.319998,80.639998
25778711074,11/5/2018,605115118 1 Power Factor,Power Factor,0.775829,0.7545,0.751726,0.75185,0.753069,0.774759,0.850323,0.900734,0.915155,0.916244,0.912508,0.912956,0.917721,0.922754,0.909669,0.888254,0.898818,0.842693,0.823779,0.859655,0.809565,0.807838,0.836944,0.817762
25778711074,11/5/2018,605115118 2,kVARh,56.099998,57.179998,57.299997,57.479998,56.639998,58.919998,61.859999,55.619998,57.059998,59.759999,58.079998,55.619999,53.639999,57.119998,53.399998,58.139999,47.039999,60.659999,62.699999,53.519999,60.719999,67.739999,54.959999,56.639998
25778711074,11/6/2018,605115118 1 kWh,kWh,81.119999,81.899998,80.279998,81.239998,81.599997,79.259998,102.959999,108.659997,124.619997,129.119997,131.099997,129.659997,135.539996,139.559997,143.639998,114.299996,106.139997,103.979998,97.139999,94.139998,92.339999,86.579998,86.159998,83.099998
25778711074,11/6/2018,605115118 1 Power Factor,Power Factor,0.783624,0.825508,0.83471,0.807389,0.810025,0.83332,0.903634,0.910329,0.907986,0.912056,0.922061,0.909611,0.901394,0.91722,0.912282,0.90535,0.90258,0.864753,0.830696,0.823853,0.794044,0.819978,0.811796,0.792899
25778711074,11/6/2018,605115118 2,kVARh,64.199998,55.559999,52.499999,59.219998,58.859999,52.199998,48.539998,49.319998,57.419999,57.899998,54.899998,59.159997,65.099998,60.419998,64.319998,53.399999,50.519999,60.539998,64.919997,64.559998,70.679998,60.239998,61.799998,63.78
25778711074,11/7/2018,605115118 1 kWh,kWh,84.119998,83.039998,82.739998,82.679999,82.379998,87.959998,99.779996,109.379996,131.639997,140.999996,133.919996,124.319996,128.219997,136.799998,126.059998,113.039997,108.659998,88.619998,90.599998,88.439998,83.159997,91.499998,88.439999,87.479998
25778711074,11/7/2018,605115118 1 Power Factor,Power Factor,0.828327,0.79363,0.782995,0.792994,0.795046,0.842357,0.8599,0.909263,0.912734,0.896979,0.91094,0.915393,0.916923,0.906377,0.911514,0.90939,0.89344,0.812052,0.828643,0.796662,0.783534,0.834769,0.801548,0.795304
25778711074,11/7/2018,605115118 2,kVARh,56.699999,63.599999,65.699999,63.24,62.819999,56.039998,58.619998,49.979999,58.859999,69.719998,60.539999,54.599999,55.559999,63.599998,56.759999,51.6,54.359999,63.659999,60.899999,66.959998,65.939999,59.879998,65.639998,66.719998
25778711074,11/8/2018,605115118 1 kWh,kWh,86.819999,85.439998,82.919998,78.839998,82.559998,82.079998,97.859997,104.879997,117.659997,120.299996,122.639997,126.599998,118.979997,114.239997,110.819997,107.459998,102.179998,99.119997,86.519998,86.519999,91.079998,86.699997,80.879998,77.819999
25778711074,11/8/2018,605115118 1 Power Factor,Power Factor,0.856561,0.803977,0.790771,0.797435,0.815461,0.786697,0.867753,0.891159,0.877033,0.888951,0.903848,0.910834,0.913166,0.902504,0.907641,0.873718,0.873294,0.858117,0.814136,0.832982,0.856675,0.82611,0.812918,0.810096
25778711074,11/8/2018,605115118 2,kVARh,52.079998,63.119998,64.199999,59.639998,58.439999,64.379999,55.259999,52.919998,64.139999,62.039999,58.019999,57.179998,52.979999,54.479999,51.059998,59.579998,56.819999,58.379998,61.619998,56.939998,54.359998,58.679998,57.839999,56.399999
25778711074,11/9/2018,605115118 1 kWh,kWh,66.059999,69.359999,60.299999,63.659998,53.939999,66.299999,86.039998,91.199998,118.019997,110.999998,125.099997,137.219996,118.799996,111.899997,104.879998,87.599999,84.839998,87.179997,87.239999,91.679998,86.339999,80.399998,75.239998,71.759999
25778711074,11/9/2018,605115118 1 Power Factor,Power Factor,0.826407,0.781409,0.783147,0.784203,0.811984,0.771382,0.889375,0.902264,0.923149,0.931076,0.924744,0.927532,0.938473,0.936253,0.915136,0.925572,0.905342,0.898024,0.885893,0.879408,0.916194,0.901861,0.85828,0.863745
25778711074,11/9/2018,605115118 2,kVARh,45.779998,55.379999,48.359999,51.059999,39.659999,54.719999,44.219999,44.099999,49.14,43.679999,51.719998,55.379999,43.739998,42.479999,46.499998,36.419999,40.019999,42.779999,45.839999,49.439999,38.459999,38.999999,45.899999,42.719999
25778711074,11/10/2018,605115118 1 kWh,kWh,61.199999,53.399998,48.059999,47.879999,57.899998,49.98,47.339999,52.559998,51.659999,56.88,66.539998,67.439999,71.939999,65.939999,64.079998,68.939998,70.379999,72.539999,79.979999,73.439998,65.399999,66.779998,56.519999,63.239999
25778711074,11/10/2018,605115118 1 Power Factor,Power Factor,0.892206,0.747578,0.744186,0.742784,0.752256,0.773685,0.72805,0.736509,0.740579,0.765745,0.877679,0.902175,0.891365,0.870843,0.877162,0.885748,0.890032,0.891275,0.905507,0.900533,0.906784,0.855486,0.889188,0.874331
25778711074,11/10/2018,605115118 2,kVARh,31.979999,46.199999,42.779999,42.659999,50.099998,40.859999,44.039998,47.639998,46.379999,47.579998,36.84,32.459999,37.799999,38.219999,36.599999,37.199999,36.599999,37.499999,37.979999,35.279999,30.599999,41.639998,29.939999,36.059999
25778711074,11/11/2018,605115118 1 kWh,kWh,63.479998,57.419998,57.719998,53.939999,54.779998,50.939999,55.019999,51.539999,54.659999,58.859998,75.779999,73.199998,82.319998,80.639998,83.819997,89.459998,88.739998,86.699998,82.259998,83.699998,85.619998,76.979998,69.659998,77.939999
25778711074,11/11/2018,605115118 1 Power Factor,Power Factor,0.912071,0.845567,0.831103,0.851328,0.822833,0.831416,0.835202,0.814049,0.810748,0.85062,0.906134,0.906048,0.8575,0.837472,0.854711,0.85879,0.855226,0.831813,0.808858,0.8293,0.847129,0.798813,0.818909,0.82113
25778711074,11/11/2018,605115118 2,kVARh,29.159999,37.559999,39.719999,34.079999,38.699999,34.619999,37.379999,37.379999,40.199999,37.199999,36.059999,34.979999,49.559999,52.859999,51.179999,53.159999,53.339998,57.059999,59.699998,56.279999,52.799998,57.959999,49.979998,53.819999
25778711074,11/12/2018,605115118 1 kWh,kWh,65.339999,61.139998,58.259999,60.479998,61.619998,61.859998,81.299998,89.999999,102.359997,114.239998,126.119996,134.819996,123.119998,124.679998,119.819996,118.679997,90.179999,88.499998,85.619997,78.899999,76.859997,83.579998,83.759998,79.979998
