Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
1612121017 KENS FOODS,1/1/2019,1 kWh,kWh,112.275,113.625,114.975,112.275,111.825,132.525,143.1,129.15,123.75,114.075,115.425,103.725,103.5,100.8,99.45,101.475,119.25,134.55,122.85,122.85,126.9,130.725,137.025,141.75
1612121017 KENS FOODS,1/1/2019,1 Power Factor,Power Factor,92.22988000000001,92.122771,92.54565799999999,92.036959,91.852492,93.72681999999999,94.490185,93.619906,92.722167,91.78879599999999,89.680414,88.859414,89.849618,89.778358,89.652776,90.19551899999999,93.097427,94.316236,93.802859,91.917226,91.857033,91.102051,89.68708000000001,90.469634
1612121017 KENS FOODS,1/1/2019,2,kVAh,121.725,123.3,124.2,121.95,121.725,141.3,151.425,137.925,133.425,124.2,128.7,116.775,115.2,112.275,110.925,112.5,128.025,142.65,130.95,133.65,138.15,143.55,152.775,156.6
1612121017 KENS FOODS,1/2/2019,1 kWh,kWh,141.075,177.3,152.325,180.225,165.825,222.75,279.0,260.55,244.125,236.25,229.05,191.25,204.3,196.65,200.025,199.35,216.45,227.025,194.175,184.05,193.725,186.3,166.275,167.85
1612121017 KENS FOODS,1/2/2019,1 Power Factor,Power Factor,90.994523,90.503876,90.008234,91.060474,90.683571,92.128787,92.711303,92.24252800000001,91.990486,91.755843,91.44713,90.772918,90.590346,90.253698,90.386586,90.96078,92.414461,92.31519200000001,91.320006,90.189452,90.062332,89.689135,90.123354,90.83245600000001
1612121017 KENS FOODS,1/2/2019,2,kVAh,155.025,195.975,169.2,197.775,182.7,241.425,300.825,282.375,265.275,257.4,250.425,210.6,225.45,217.8,221.175,219.15,234.225,245.925,212.625,204.075,215.1,207.675,184.5,184.725
1612121017 KENS FOODS,1/3/2019,1 kWh,kWh,168.75,172.575,172.125,163.35,161.1,221.625,274.95,244.575,238.5,275.625,244.35,245.925,216.0,194.4,211.95,226.125,247.275,223.2,232.2,253.8,226.8,204.525,165.15,166.95
1612121017 KENS FOODS,1/3/2019,1 Power Factor,Power Factor,91.314015,91.639553,90.83891899999999,92.592402,92.262327,92.62881,92.79180699999999,92.129835,92.063393,91.679742,90.44487600000001,89.90733,89.799286,89.225146,90.567226,90.50401,91.817735,91.772176,90.635621,90.37129300000001,90.65029100000001,90.21424,88.73158199999999,89.169304
1612121017 KENS FOODS,1/3/2019,2,kVAh,184.725,188.325,189.45,176.4,174.6,238.95,296.325,265.5,258.975,300.6,270.0,273.375,240.525,217.8,234.0,249.75,269.325,243.225,255.825,280.575,250.2,226.575,186.075,187.2
1612121017 KENS FOODS,1/4/2019,1 kWh,kWh,172.35,173.475,163.35,165.825,186.75,249.975,263.925,284.625,272.475,231.975,216.225,224.775,237.375,182.7,209.25,199.8,226.35,238.05,211.275,184.95,170.325,147.15,141.75,133.65
1612121017 KENS FOODS,1/4/2019,1 Power Factor,Power Factor,89.80112199999999,90.589809,90.053344,89.971576,91.245673,92.254467,92.491582,92.92614300000001,92.175229,90.711754,89.318927,89.755838,89.788172,88.509371,89.612188,89.665667,90.85734000000001,91.364538,90.406094,88.864784,88.64578399999999,87.90692299999999,88.645196,90.273492
1612121017 KENS FOODS,1/4/2019,2,kVAh,191.925,191.475,181.35,184.275,204.525,270.45,285.3,306.225,295.425,255.6,242.1,250.425,264.375,206.325,233.325,222.75,249.075,260.55,233.55,208.125,192.15,167.4,159.975,148.05
1612121017 KENS FOODS,1/5/2019,1 kWh,kWh,142.2,131.85,144.225,144.45,138.375,163.8,234.225,173.925,177.75,169.65,153.225,116.1,113.4,96.525,104.85,126.9,117.225,109.575,105.075,112.275,113.625,110.925,112.5,129.6
1612121017 KENS FOODS,1/5/2019,1 Power Factor,Power Factor,91.311982,92.093845,91.90122099999999,91.824374,92.600483,92.48136099999999,94.11699899999999,93.496003,93.331562,93.030827,92.243353,91.133063,91.236179,89.188673,89.42997199999999,90.33520899999999,91.230457,91.69527099999999,91.929378,91.89374699999999,91.785422,90.793953,90.90403,92.90445600000001
1612121017 KENS FOODS,1/5/2019,2,kVAh,155.7,143.1,156.825,157.05,149.4,176.625,248.85,186.075,190.35,182.25,166.05,127.35,124.2,108.225,117.225,140.4,128.475,119.475,114.3,122.175,123.75,122.175,123.75,139.5
1612121017 KENS FOODS,1/6/2019,1 kWh,kWh,115.875,117.225,111.825,116.55,118.8,110.7,114.975,115.425,132.075,117.45,104.85,102.6,77.175,75.825,75.825,76.05,83.25,87.525,93.15,94.5,105.525,110.475,121.95,119.7
1612121017 KENS FOODS,1/6/2019,1 Power Factor,Power Factor,94.318051,94.378644,93.943814,94.512649,94.438477,94.254717,94.611696,94.44341,95.57410899999999,94.52793,93.396997,94.08870999999999,90.983457,91.08228100000001,90.83684000000001,91.350585,92.49839899999999,93.062876,93.662994,93.75080200000001,94.134991,92.10288800000001,92.3095,91.867042
