Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00:00
1431649009 BERK SOUTH KWH REC,1/17/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/18/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/19/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/20/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/21/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/22/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/23/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/24/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/25/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/26/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/27/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/28/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/29/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,1/30/2019,4 kWh,kWh,0,0,0,,,,,,,,,,,,,,,,,,,,,
1431649009 BERK SOUTH KWH REC,1/31/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/1/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/2/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/3/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/4/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/5/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/6/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/7/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/8/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/9/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/10/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/11/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/12/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/13/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/14/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/15/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/16/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/17/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/18/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/19/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/20/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/21/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/22/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/23/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/24/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/25/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/26/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/27/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,2/28/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/1/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/2/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/3/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/4/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/5/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/6/2019,4 kWh,kWh,0,0,0,,,,,,,,,,,,,,,,,,,,,
1431649009 BERK SOUTH KWH REC,3/7/2019,4 kWh,kWh,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/8/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/9/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/10/2019,4 kWh,kWh,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/11/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/12/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/13/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/14/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/15/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/16/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0.48,0.48,0,1.44,0.48,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/17/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0.12,0.48,0.48,0.48,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/18/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.32,1.8,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/19/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0.96,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/20/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/21/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/22/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/23/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/24/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/25/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/26/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.48,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/27/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/28/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/29/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431649009 BERK SOUTH KWH REC,3/30/2019,4 kWh,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.12,0,0,0,0,0,0,0,0,0
